KEGG_ko	microbiome1
ko:K02558	63.11233
ko:K02560	14.37666
ko:K02563	164.89057
ko:K02564	240.09479199999998
ko:K02566	72.7799
ko:K02567	25.22641
ko:K02568	18.17671
ko:K02570	76.58269999999999
ko:K02572	89.91646
ko:K02573	201.189292
ko:K02574	160.79705
ko:K02575	3.19399
ko:K02584	4.91711
ko:K02585	428.32389
ko:K02586	12.55655
ko:K02587	126.0886
ko:K02588	180.3237
ko:K02589	66.5311
ko:K02590	24.65469
ko:K02591	68.13067000000001
ko:K02592	23.15189
ko:K02594	35.92274
ko:K02596	10.4596
ko:K02600	420.69939999999997
ko:K02601	267.26714200000004
ko:K02614	85.29902
ko:K02617	19.12661
ko:K02619	64.67511
ko:K02621	60.761179999999996
ko:K02622	63.05773
ko:K02624	19.3472
ko:K02626	3.72406
ko:K02647	46.54826
ko:K02650	25.92761
ko:K02651	12.2875
ko:K02652	93.73537
ko:K02653	69.58444
ko:K02654	139.9387
ko:K02655	7.08295
ko:K02662	26.39838
ko:K02664	5.56214
ko:K02666	18.86348
ko:K02669	85.50567
ko:K02671	14.63243
ko:K02674	46.00254
ko:K02679	6.51104
ko:K02687	101.44179
ko:K02688	29.6096
ko:K02689	3.40385
ko:K02690	3.40385
ko:K02744	204.91653
ko:K02745	287.9107
ko:K02746	26.596320000000002
ko:K02747	20.4487
ko:K02749	38.25611
ko:K02750	38.25611
ko:K02755	164.92664
ko:K02756	164.92664
ko:K02757	164.92664
ko:K02759	156.11905000000002
ko:K02760	38.25336
ko:K02761	37.623549999999994
ko:K02768	172.64783
ko:K02769	160.54271
ko:K02770	146.41928000000001
ko:K02773	54.81675
ko:K02774	341.558021
ko:K02775	127.28824999999999
ko:K02777	133.93773
ko:K02778	16.18262
ko:K02779	16.18262
ko:K02781	7.63893
ko:K02782	80.31306
ko:K02783	102.90306
ko:K02784	90.9851
ko:K02790	66.81611
ko:K02791	66.81611
ko:K02793	155.1338
ko:K02794	110.93128
ko:K02795	100.01131
ko:K02796	82.95662999999999
ko:K02798	68.55756
ko:K02799	61.69271
ko:K02800	61.69271
ko:K02802	13.352509999999999
ko:K02803	90.95625
ko:K02804	90.95625
ko:K02805	94.056551
ko:K02806	61.01604
ko:K02808	30.7398
ko:K02809	63.23097
ko:K02810	63.23097
ko:K02814	3.82683
ko:K02815	3.34226
ko:K02818	8.98093
ko:K02819	8.98093
ko:K02821	20.8786
ko:K02822	107.36240000000001
ko:K02823	298.01360999999997
ko:K02824	97.01378
ko:K02825	84.53489
ko:K02834	185.20805000000001
ko:K02835	303.88559
ko:K02836	105.07023
ko:K02837	248.52423
ko:K02838	291.27482
ko:K02841	39.6432
ko:K02843	136.43655
ko:K02847	15.58332
ko:K02849	4.93525
ko:K02851	43.56945
ko:K02852	9.9855
ko:K02856	84.37498
ko:K02858	2.9876
ko:K02860	305.3848
ko:K02863	236.98187099999998
ko:K02864	227.92340000000002
ko:K02867	185.81197
ko:K02871	286.42715
ko:K02874	334.564536
ko:K02876	217.3029
ko:K02878	571.02541
ko:K02879	589.3089699999999
ko:K02881	299.012
ko:K02884	341.38644
ko:K02886	234.8455
ko:K02887	250.46169
ko:K02888	301.72261
ko:K02890	340.20279
ko:K02892	580.61589
ko:K02895	448.25834
ko:K02897	116.36022
ko:K02899	597.74076
ko:K02902	935.2991999999999
ko:K02904	1217.7907
ko:K02906	211.062252
ko:K02907	981.5882
ko:K02909	879.136072
ko:K02911	676.5194
ko:K02913	1193.0626
ko:K02914	713.8670830000001
ko:K02916	1033.733009
ko:K02919	11.2251
ko:K02926	265.30212
ko:K02931	255.06346
ko:K02933	276.79356
ko:K02935	331.43024
ko:K02939	311.93059
ko:K02945	249.978907
ko:K02946	501.07406599999996
ko:K02948	455.89825
ko:K02950	279.12173
ko:K02952	443.88238
ko:K02954	1052.9117919999999
ko:K02956	639.14626
ko:K02959	647.75677
ko:K02961	878.21778
ko:K02963	1504.519
ko:K02965	717.0351
ko:K02967	211.48651
ko:K02968	869.0912500000001
ko:K02970	342.9258
ko:K02982	232.60792
ko:K02986	226.73977
ko:K02988	168.57403
ko:K02990	767.27651
ko:K02992	159.07565
ko:K02994	250.763362
ko:K02996	205.18277
ko:K03040	259.972799
ko:K03043	728.521856
ko:K03046	227.84768
ko:K03060	488.22509
ko:K03070	310.966708
ko:K03071	34.4535
ko:K03072	155.439591
ko:K03073	732.96769
ko:K03074	32.399550000000005
ko:K03075	1698.9643
ko:K03076	248.062782
ko:K03077	154.34785
ko:K03079	7.275720000000001
ko:K03086	199.627474
ko:K03088	3885.61978
ko:K03089	27.1415
ko:K03090	8.78177
ko:K03091	278.126401
ko:K03092	140.90103
ko:K03093	5.24214
ko:K03098	22.3275
ko:K03100	544.12813
ko:K03101	192.16754
ko:K03106	232.886761
ko:K03110	235.32534
ko:K03111	703.45755
ko:K03113	64.17668
ko:K03116	423.86941
ko:K03117	133.70621
ko:K03118	86.63512
ko:K03146	4.21765
ko:K03147	206.70755
ko:K03148	87.76382
ko:K03149	194.19373
ko:K03150	276.63099
ko:K03151	98.72109
ko:K03152	150.89188
ko:K03154	1165.1095500000001
ko:K03168	192.44117
ko:K03169	787.39596
ko:K03177	373.92066
ko:K03179	82.15241
ko:K03182	6.28298
ko:K03183	139.41956
ko:K03186	9.33762
ko:K03187	18.05419
ko:K03188	43.51825
ko:K03189	36.25182
ko:K03190	14.90185
ko:K03205	913.8532
ko:K03210	294.36672
ko:K03215	1217.52069
ko:K03216	229.11778
ko:K03217	281.8299
ko:K03218	670.47977
ko:K03223	6.93454
ko:K03224	17.61797
ko:K03269	67.791792
ko:K03270	73.18446999999999
ko:K03271	75.36861999999999
ko:K03272	53.87786
ko:K03273	118.02994999999999
ko:K03274	46.2034
ko:K03281	223.88008
ko:K03282	216.47598
ko:K03284	302.10765
ko:K03285	24.76553
ko:K03286	54.28701
ko:K03289	60.15538
ko:K03290	26.49248
ko:K03292	145.63917
ko:K03293	42.94797
ko:K03294	214.59939
ko:K03296	771.11155
ko:K03297	9.10599
ko:K03299	44.59793
ko:K03300	75.31709
ko:K03301	14.03592
ko:K03303	71.663972
ko:K03305	105.23912200000001
ko:K03306	158.50477999999998
ko:K03307	213.73534999999998
ko:K03308	556.826632
ko:K03310	339.75464
ko:K03311	36.422489999999996
ko:K03312	99.20302
ko:K03313	112.60814
ko:K03315	329.88232999999997
ko:K03316	46.62105
ko:K03317	27.035050000000002
ko:K03319	20.756
ko:K03320	173.59585
ko:K03321	124.34980999999999
ko:K03322	210.63028
ko:K03324	245.21213
ko:K03325	106.756
ko:K03326	82.81852
ko:K03327	227.33049
ko:K03328	100.46376
ko:K03332	134.28162
ko:K03335	35.67444
ko:K03336	28.836109999999998
ko:K03337	19.92137
ko:K03338	4.36469
ko:K03340	248.59129000000001
ko:K03342	4.80879
ko:K03365	10.12273
ko:K03367	7.50517
ko:K03382	5.78866
ko:K03385	108.24923
ko:K03386	198.2612
ko:K03387	62.852442
ko:K03388	37.132400000000004
ko:K03389	49.54072
ko:K03390	47.11425
ko:K03394	24.89465
ko:K03399	0.0
ko:K03402	219.46905999999998
ko:K03404	56.32032
ko:K03405	9.13065
ko:K03406	523.53692
ko:K03407	91.70599
ko:K03408	27.60943
ko:K03409	25.8559
ko:K03410	21.95011
ko:K03411	84.39748
ko:K03412	19.2895
ko:K03413	204.51185
ko:K03415	12.34505
ko:K03424	196.5599
ko:K03425	83.9385
ko:K03426	118.08257
ko:K03427	1655.6415399999998
ko:K03429	77.54381000000001
ko:K03430	139.59945
ko:K03431	303.83115
ko:K03435	5.49797
ko:K03436	101.65721
ko:K03437	215.126722
ko:K03438	192.510231
ko:K03439	174.568338
ko:K03442	268.11487999999997
ko:K03444	5.79734
ko:K03446	10.35829
ko:K03449	3.80507
ko:K03451	8.912609999999999
ko:K03453	114.01945
ko:K03455	257.77540999999997
ko:K03457	3.89766
ko:K03458	169.813246
ko:K03465	80.44802200000001
ko:K03466	303.78779
ko:K03469	154.07253
ko:K03470	152.12628
ko:K03471	24.45823
ko:K03473	43.49524
ko:K03474	29.99784
ko:K03475	95.17196999999999
ko:K03480	3.26837
ko:K03481	3.45964
ko:K03483	32.12394
ko:K03484	40.38917
ko:K03486	143.5382
ko:K03487	3.93674
ko:K03488	95.88579
ko:K03489	8.30496
ko:K03491	97.34354
ko:K03492	29.532420000000002
ko:K03493	3.91622
ko:K03495	473.98833
ko:K03496	504.819028
ko:K03497	562.968954
ko:K03498	457.84025
ko:K03499	373.30299
ko:K03500	85.09678
ko:K03501	518.2975899999999
ko:K03502	301.98055
ko:K03503	110.19812
ko:K03517	162.163029
ko:K03518	106.95181
ko:K03521	288.37816
ko:K03522	251.370949
ko:K03523	158.43798
ko:K03524	218.258601
ko:K03525	304.1885
ko:K03526	177.828991
ko:K03527	238.46181
ko:K03529	125.62063
ko:K03530	1044.419172
ko:K03531	182.29667
ko:K03533	13.69204
ko:K03534	112.89686
ko:K03536	455.13495
ko:K03543	83.044887
ko:K03544	217.99683000000002
ko:K03545	621.36906
ko:K03546	276.88138000000004
ko:K03547	181.37635
ko:K03549	11.97011
ko:K03550	255.17392
ko:K03551	263.155943
ko:K03553	200.6533
ko:K03555	186.4919
ko:K03556	11.38658
ko:K03558	62.62983
ko:K03559	118.08350999999999
ko:K03560	49.6873
ko:K03561	335.45668
ko:K03562	33.6607
ko:K03563	66.5172
ko:K03564	148.02317
ko:K03565	148.247931
ko:K03567	5.395899999999999
ko:K03568	39.1791
ko:K03569	295.87196
ko:K03570	191.022899
ko:K03571	106.37796
ko:K03572	202.26789
ko:K03574	330.40312
ko:K03575	241.28534
ko:K03578	21.51008
ko:K03579	4.95294
ko:K03580	4.51977
ko:K03581	112.69214
ko:K03584	203.4472
ko:K03585	377.997477
ko:K03587	142.31557
ko:K03588	300.69898
ko:K03589	111.16861
ko:K03590	50.665999
ko:K03592	4.5189699999999995
ko:K03593	96.86183
ko:K03594	101.66508999999999
ko:K03595	242.02250999999998
ko:K03596	198.30766
ko:K03599	28.9703
ko:K03600	42.5553
ko:K03601	142.86429
ko:K03602	451.737
ko:K03604	51.01744
ko:K03605	58.13912
ko:K03606	129.066196
ko:K03608	75.9674
ko:K03609	51.31882
ko:K03610	7.61393
ko:K03612	155.07788
ko:K03613	93.24211
ko:K03614	112.57735100000001
ko:K03615	83.07864
ko:K03616	133.090441
ko:K03617	174.31563
ko:K03618	24.954800000000002
ko:K03619	6.91611
ko:K03620	58.12487
ko:K03621	89.09385999999999
ko:K03624	376.39505
ko:K03625	147.578631
ko:K03628	213.74479
ko:K03629	174.911306
ko:K03630	182.1641
ko:K03631	180.90612
ko:K03634	62.913669999999996
ko:K03636	106.60759999999999
ko:K03637	156.57885
ko:K03639	79.7459
ko:K03640	102.31151
ko:K03641	57.9783
ko:K03642	83.54127
ko:K03644	44.74207
ko:K03646	89.20239
ko:K03647	15.1416
ko:K03648	172.02257
ko:K03649	122.19673
ko:K03650	158.15501
ko:K03651	36.75677
ko:K03652	4.44731
ko:K03654	350.04402
ko:K03655	617.423604
ko:K03657	608.934333
ko:K03658	26.7689
ko:K03660	49.48045
ko:K03664	272.71979999999996
ko:K03665	328.33029
ko:K03666	102.3763
ko:K03668	16.77725
ko:K03671	803.63659
ko:K03672	5.11582
ko:K03673	7.15109
ko:K03676	52.7481
ko:K03684	30.51357
ko:K03685	178.23903
ko:K03686	401.10193
ko:K03687	217.6987
ko:K03688	72.15985
ko:K03694	16.37033
ko:K03695	288.4264
ko:K03696	336.85885
ko:K03697	46.56499
ko:K03698	93.49384
ko:K03699	171.966201
ko:K03700	13.119580000000001
ko:K03701	475.864482
ko:K03702	346.003936
ko:K03703	149.50685000000001
ko:K03704	617.57491
ko:K03705	130.92341
ko:K03706	38.17212
ko:K03707	19.70123
ko:K03708	22.305039999999998
ko:K03709	1218.77064
ko:K03710	340.12323
ko:K03711	268.31393
ko:K03716	19.63052
ko:K03718	48.37287
ko:K03719	99.49111
ko:K03722	99.6866
ko:K03723	174.23558
ko:K03724	88.61249000000001
ko:K03727	9.524930000000001
ko:K03732	5.22132
ko:K03733	251.33271
ko:K03734	413.483736
ko:K03735	61.02441
ko:K03736	51.93985
ko:K03737	302.44013
ko:K03738	98.38688
ko:K03739	4.353
ko:K03740	5.02804
ko:K03741	83.59074
ko:K03742	121.6099
ko:K03743	170.82892
ko:K03744	147.98369
ko:K03745	207.137
ko:K03748	2.48535
ko:K03749	4.78454
ko:K03750	72.65457
ko:K03752	74.264
ko:K03753	39.75461
ko:K03758	67.14328
ko:K03760	3.64455
ko:K03762	20.17896
ko:K03763	133.43146000000002
ko:K03767	67.04381
ko:K03768	297.126914
ko:K03769	30.329559999999997
ko:K03770	110.15023000000001
ko:K03771	86.02979
ko:K03772	77.768401
ko:K03773	128.887401
ko:K03774	9.3845
ko:K03775	34.753280000000004
ko:K03778	43.84573
ko:K03779	53.97931
ko:K03780	20.00184
ko:K03781	81.05176
ko:K03783	85.24128
ko:K03784	71.3978
ko:K03785	24.560579999999998
ko:K03786	217.7995
ko:K03787	89.95713
ko:K03789	183.27940999999998
ko:K03790	186.96702
ko:K03795	6.97233
ko:K03797	344.95362
ko:K03798	357.069989
ko:K03799	107.91214000000001
ko:K03800	76.14744
ko:K03801	51.119239
ko:K03803	45.0198
ko:K03805	9.023330000000001
ko:K03810	19.79475
ko:K03811	108.78388
ko:K03813	18.70203
ko:K03814	32.41027
ko:K03816	136.33455
ko:K03817	54.83694
ko:K03818	32.739779999999996
ko:K03819	3.05557
ko:K03820	33.126472
ko:K03821	13.368780000000001
ko:K03823	203.63447
ko:K03824	8.18542
ko:K03826	75.72727
ko:K03827	129.21714
ko:K03828	8.14444
ko:K03830	79.39333
ko:K03832	146.33028000000002
ko:K03833	90.84739
ko:K03837	27.0045
ko:K03839	45.751632
ko:K03841	9.20504
ko:K03851	3.87045
ko:K03856	104.38484
ko:K03885	21.42433
ko:K03892	645.82409
ko:K03923	9.2313
ko:K03924	371.20409
ko:K03925	122.27951
ko:K03926	87.5019
ko:K03928	24.28962
ko:K03929	79.92309
ko:K03931	77.8438
ko:K03932	9.22384
ko:K03969	4.63886
ko:K03972	29.4134
ko:K03973	118.00889000000001
ko:K03975	88.75243999999999
ko:K03976	162.57597
ko:K03977	171.08895
ko:K03978	235.68483
ko:K03979	151.70639
ko:K03980	131.15902
ko:K03981	33.83692
ko:K04014	10.325700000000001
ko:K04019	264.91558
ko:K04023	7.953060000000001
ko:K04024	4.67355
ko:K04026	70.75938
ko:K04027	263.27444
ko:K04028	52.24568
ko:K04029	82.576799
ko:K04030	9.89628
ko:K04031	132.66176000000002
ko:K04032	67.34745000000001
ko:K04034	49.84166
ko:K04041	133.67383999999998
ko:K04042	215.30481
ko:K04043	333.4781
ko:K04047	168.38772
ko:K04061	22.635489999999997
ko:K04065	3.98347
ko:K04066	198.463862
ko:K04068	246.35548
ko:K04069	589.64386
ko:K04070	141.44022
ko:K04072	171.21361
ko:K04074	29.93933
ko:K04075	154.5548
ko:K04077	200.04263
ko:K04078	685.4624
ko:K04079	204.06201
ko:K04083	115.65825
ko:K04084	98.06845
ko:K04085	190.6603
ko:K04087	43.10591
ko:K04088	30.5006
ko:K04092	20.1674
ko:K04094	140.45977
ko:K04095	63.26505
ko:K04096	445.46815
ko:K04112	36.636210000000005
ko:K04113	25.493969999999997
ko:K04115	4.46967
ko:K04127	7.64062
ko:K04342	9.05912
ko:K04477	24.000790000000002
ko:K04485	192.20015
ko:K04486	192.78645
ko:K04487	285.58396
ko:K04488	109.37361
ko:K04516	92.18318
ko:K04517	100.76161
ko:K04518	292.18258000000003
ko:K04562	41.64904
ko:K04564	79.19388
ko:K04565	26.473869999999998
ko:K04567	273.60260999999997
ko:K04651	233.43596
ko:K04652	101.7669
ko:K04653	113.31499000000001
ko:K04654	37.99205
ko:K04655	99.99504
ko:K04656	104.25954
ko:K04720	187.45879
ko:K04744	41.66851
ko:K04748	4.398206
ko:K04749	84.35252
ko:K04750	82.0829
ko:K04751	137.01665
ko:K04752	22.0834
ko:K04754	7.07608
ko:K04757	13.18887
ko:K04758	2533.6023
ko:K04759	574.15967
ko:K04760	6.57763
ko:K04761	96.34911
ko:K04762	38.588390000000004
ko:K04763	236.94791
ko:K04764	205.43544
ko:K04767	15.1567
ko:K04768	4.22342
ko:K04769	34.51357
ko:K04771	214.44338
ko:K04773	66.10142
ko:K04781	3.969
ko:K04784	26.717209999999998
ko:K04794	7.30019
ko:K04844	13.62502
ko:K04940	79.97551
ko:K05020	13.08164
ko:K05275	5.32019
ko:K05297	941.635
ko:K05299	8.77435
ko:K05303	6.27598
ko:K05306	110.37295999999999
ko:K05311	12.1912
ko:K05337	299.22569999999996
ko:K05338	11.0225
ko:K05340	32.44733
ko:K05341	32.52327
ko:K05343	40.187476
ko:K05349	913.111997
ko:K05350	18.74996
ko:K05351	12.66798
ko:K05352	99.21055000000001
ko:K05363	4.98035
ko:K05364	110.12488
ko:K05366	275.64742
ko:K05367	41.65786
ko:K05396	10.123429999999999
ko:K05499	37.88105
ko:K05501	35.257
ko:K05515	338.80912
ko:K05516	143.37470000000002
ko:K05520	62.575239999999994
ko:K05521	3.52073
ko:K05524	35.0489
ko:K05539	6.04029
ko:K05540	247.77608999999998
ko:K05541	5.05706
ko:K05589	77.1678
ko:K05591	22.264509999999998
ko:K05592	209.82655
ko:K05593	9.58313
ko:K05595	119.176382
ko:K05597	38.15508
ko:K05601	174.33718
ko:K05606	51.46559
ko:K05739	2.75786
ko:K05770	77.83835
ko:K05772	26.245141
ko:K05773	9.327919999999999
ko:K05776	79.68041
ko:K05780	4.44285
ko:K05781	4.17572
ko:K05783	52.840599999999995
ko:K05785	9.81136
ko:K05786	23.35178
ko:K05788	113.0755
ko:K05794	10.51012
ko:K05795	20.222279999999998
ko:K05796	21.8309
ko:K05799	41.197990000000004
ko:K05800	32.49904
ko:K05801	22.52132
ko:K05802	67.30404
ko:K05805	10.0867
ko:K05807	177.53186
ko:K05808	362.50837
ko:K05810	200.68353
ko:K05813	11.69744
ko:K05814	23.71953
ko:K05815	18.23398
ko:K05823	10.3134
ko:K05825	58.67007
ko:K05832	84.20668
ko:K05833	75.96456
ko:K05837	177.74416
ko:K05838	11.37817
ko:K05845	119.51008
ko:K05846	158.9752
ko:K05847	96.58884
ko:K05878	101.36453
ko:K05879	28.491031999999997
ko:K05881	19.79544
ko:K05882	16.1068
ko:K05895	439.30614
ko:K05896	86.34567
ko:K05917	142.177
ko:K05919	306.314862
ko:K05934	89.11995
ko:K05936	59.88404
ko:K05939	64.23575
ko:K05946	57.26808
ko:K05966	12.0489
ko:K05970	330.68219
ko:K05985	132.42831
ko:K05988	17.711
ko:K05989	333.71797
ko:K05995	38.7171
ko:K06001	172.16135
ko:K06012	17.99992
ko:K06013	29.08903
ko:K06015	102.54496
ko:K06016	34.99882
ko:K06019	42.46855
ko:K06020	8.0582
ko:K06023	104.73555
ko:K06024	148.47666999999998
ko:K06041	84.28297
ko:K06042	318.54623
ko:K06044	3.95884
ko:K06045	10.00131
ko:K06048	9.43823
ko:K06076	56.288832
ko:K06077	4.77791
ko:K06079	20.10883
ko:K06113	169.03687
ko:K06131	195.57541
ko:K06132	60.278079999999996
ko:K06133	254.85360000000003
ko:K06139	38.12585
ko:K06142	175.31017
ko:K06143	10.35398
ko:K06147	2520.262551
ko:K06148	73.11309
ko:K06149	43.634
ko:K06153	379.73003
ko:K06155	17.9875
ko:K06158	500.719221
ko:K06162	3.9204
ko:K06163	12.67432
ko:K06164	3.33128
ko:K06165	4.07373
ko:K06166	5.75508
ko:K06167	39.93177
ko:K06168	179.42979
ko:K06173	214.67583
ko:K06175	6.67316
ko:K06177	105.812
ko:K06178	233.56116
ko:K06179	65.81661
ko:K06180	765.9702990000001
ko:K06181	7.52845
ko:K06182	23.83653
ko:K06183	98.08863000000001
ko:K06186	8.07121
ko:K06187	946.35631
ko:K06188	81.75531
ko:K06189	29.5805
ko:K06191	119.2329
ko:K06192	16.67026
ko:K06195	9.20714
ko:K06196	36.96327
ko:K06199	282.95635
ko:K06200	274.80623
ko:K06201	133.35354
ko:K06202	23.1342
ko:K06203	3.13271
ko:K06204	147.90120000000002
ko:K06206	58.78495
ko:K06207	260.92972
ko:K06209	50.88715
ko:K06212	8.75384
ko:K06213	140.26605
ko:K06215	115.93356
ko:K06217	170.51597
ko:K06218	375.40240000000006
ko:K06223	89.6458
ko:K06236	0.0
ko:K06281	42.33593
ko:K06282	35.530841
ko:K06283	393.5448
ko:K06284	145.8171
ko:K06287	249.92629
ko:K06295	81.62286
ko:K06296	67.70625
ko:K06297	67.37218
ko:K06298	50.92974
ko:K06306	93.77305
ko:K06310	4.55433
ko:K06313	5.29069
ko:K06317	617.1332
ko:K06320	95.23425999999999
ko:K06330	25.81872
ko:K06331	7.1794400000000005
ko:K06333	257.0393
ko:K06334	118.30955
ko:K06337	7.1794400000000005
ko:K06338	9.75792
ko:K06346	210.70752
ko:K06350	12.5236
ko:K06351	12.9784
ko:K06373	181.11472
ko:K06374	393.32293000000004
ko:K06378	69.89509
ko:K06379	38.50411
ko:K06381	307.42991
ko:K06382	417.26947
ko:K06383	45.65721
ko:K06384	49.77187
ko:K06385	31.263979999999997
ko:K06386	25.1932
ko:K06387	53.34366
ko:K06390	39.65956
ko:K06391	38.9564
ko:K06392	345.7624
ko:K06393	69.32329200000001
ko:K06394	32.288579999999996
ko:K06395	33.80321
ko:K06396	36.96396
ko:K06397	39.31964
ko:K06398	40.7192
ko:K06399	96.21960999999999
ko:K06400	460.42419
ko:K06402	50.52986
ko:K06403	9.66699
ko:K06404	7.628401
ko:K06405	80.74164999999999
ko:K06406	74.43735000000001
ko:K06407	183.74911
ko:K06408	22.12508
ko:K06409	110.75531000000001
ko:K06410	74.67048
ko:K06411	44.123599999999996
ko:K06412	138.68344
ko:K06413	67.21193
ko:K06415	4.95798
ko:K06416	167.43159
ko:K06421	377.017
ko:K06423	132.145
ko:K06425	51.6717
ko:K06438	24.41866
ko:K06442	77.37819
ko:K06446	4.24055
ko:K06518	94.02796000000001
ko:K06580	8.11155
ko:K06596	4.39604
ko:K06603	19.096709999999998
ko:K06608	3.80401
ko:K06714	461.63122000000004
ko:K06718	3.9216
ko:K06726	84.84179999999999
ko:K06857	33.752610000000004
ko:K06859	61.40632
ko:K06861	115.39253
ko:K06864	57.94954
ko:K06867	109.03905
ko:K06871	205.18643
ko:K06872	362.339211
ko:K06877	61.3015
ko:K06879	25.19104
ko:K06881	167.055641
ko:K06883	13.6604
ko:K06885	7.72924
ko:K06888	66.80754
ko:K06889	492.07663
ko:K06890	54.94896
ko:K06891	11.793
ko:K06893	7.57181
ko:K06894	96.381731
ko:K06895	6.02959
ko:K06897	89.19441
ko:K06898	92.47925000000001
ko:K06901	150.36613
ko:K06902	244.02508
ko:K06903	18.104129999999998
ko:K06904	6.64232
ko:K06905	13.18407
ko:K06907	10.94214
ko:K06908	15.73066
ko:K06909	103.91887
ko:K06910	152.528
ko:K06911	58.4003
ko:K06915	92.2192
ko:K06919	124.81285
ko:K06920	40.18382
ko:K06921	348.73252099999996
ko:K06923	54.85626
ko:K06925	262.75318
ko:K06926	122.31608
ko:K06928	3.82438
ko:K06934	36.02444
ko:K06940	66.17686
ko:K06941	151.43691
ko:K06942	158.36863
ko:K06949	238.15544
ko:K06950	107.81236
ko:K06952	19.4052
ko:K06956	48.21498
ko:K06958	162.97728
ko:K06959	188.33192
ko:K06960	552.446
ko:K06962	10.99474
ko:K06966	133.91056
ko:K06967	53.57952
ko:K06968	5.27463
ko:K06969	380.83147
ko:K06970	4.52472
ko:K06971	45.381040000000006
ko:K06972	58.138191
ko:K06973	95.342282
ko:K06975	213.907692
ko:K06978	36.393860000000004
ko:K06987	23.258589999999998
ko:K06988	7.02134
ko:K06989	26.76366
ko:K06993	5.42033
ko:K06996	42.30246
ko:K06997	164.88281
ko:K06998	21.0913
ko:K06999	36.22375
ko:K07000	46.46412
ko:K07001	268.624831
ko:K07003	94.736292
ko:K07005	251.55581999999998
ko:K07006	27.1081
ko:K07007	133.11624
ko:K07009	26.47005
ko:K07010	122.755522
ko:K07011	287.03008
ko:K07012	103.9057
ko:K07013	7.03361
ko:K07014	14.412130000000001
ko:K07015	38.5461
ko:K07016	17.48972
ko:K07017	6.726559999999999
ko:K07019	5.81642
ko:K07023	83.14204000000001
ko:K07025	316.10862099999997
ko:K07027	376.14763
ko:K07029	89.6596
ko:K07030	112.77436999999999
ko:K07031	13.93277
ko:K07032	31.87898
ko:K07033	288.1772
ko:K07034	5.1897
ko:K07035	80.93568
ko:K07037	59.39277
ko:K07038	26.9583
ko:K07039	29.8608
ko:K07040	86.95106
ko:K07042	173.33604
ko:K07043	325.34583000000003
ko:K07045	329.46097
ko:K07046	5.8528
ko:K07048	6.539899999999999
ko:K07051	5.43215
ko:K07052	217.88198
ko:K07053	169.37753
ko:K07056	280.157492
ko:K07058	167.2717
ko:K07061	0.0
ko:K07062	3.63038
ko:K07069	68.672
ko:K07071	123.28954999999999
ko:K07074	15.97392
ko:K07075	265.68874999999997
ko:K07078	45.88033
ko:K07079	524.5417199999999
ko:K07080	63.22087
ko:K07082	250.31116
ko:K07084	12.1566
ko:K07085	282.205415
ko:K07088	397.36226999999997
ko:K07089	328.40768
ko:K07090	804.4008289999999
ko:K07091	100.04563
ko:K07095	624.039697
ko:K07096	2.4735
ko:K07098	249.96180999999999
ko:K07099	44.005559999999996
ko:K07101	4.01928
ko:K07102	61.79103
ko:K07105	343.35475
ko:K07106	55.42349
ko:K07107	224.726632
ko:K07109	7.217790000000001
ko:K07110	0.0
ko:K07112	97.12461
ko:K07114	185.92195
ko:K07115	22.815710000000003
ko:K07118	40.0446
ko:K07120	14.832180000000001
ko:K07121	31.064700000000002
ko:K07122	13.0893
ko:K07124	72.13929999999999
ko:K07126	578.43791
ko:K07130	20.391
ko:K07132	7.843769999999999
ko:K07133	738.43717
ko:K07137	570.25722
ko:K07138	253.48261
ko:K07139	182.64516
ko:K07141	24.53524
ko:K07148	156.52489
ko:K07149	17.61302
ko:K07150	51.24494
ko:K07154	247.32532
ko:K07160	16.29878
ko:K07162	71.2163
ko:K07164	57.3619
ko:K07166	522.27651
ko:K07171	146.61045
ko:K07173	140.22065
ko:K07175	73.59415
ko:K07177	8.95372
ko:K07180	4.55671
ko:K07183	98.18969999999999
ko:K07184	8.6581
ko:K07192	228.69666
ko:K07213	250.6711
ko:K07214	21.61649
ko:K07216	156.40105
ko:K07217	17.93996
ko:K07219	27.29061
ko:K07220	37.28503
ko:K07221	103.82397999999999
ko:K07223	31.31419
ko:K07230	12.64603
ko:K07231	6.70897
ko:K07238	628.51756
ko:K07239	4.24381
ko:K07240	266.79514
ko:K07243	10.51469
ko:K07246	9.03067
ko:K07248	124.62815
ko:K07250	24.176800000000004
ko:K07258	359.10821
ko:K07259	38.464346
ko:K07260	110.504871
ko:K07262	4.67901
ko:K07263	227.7465
ko:K07267	9.77403
ko:K07271	174.40512
ko:K07272	18.32495
ko:K07273	124.97084
ko:K07275	4.82364
ko:K07276	3.90714
ko:K07277	72.628852
ko:K07278	3.15477
ko:K07281	4.43304
ko:K07282	166.6154
ko:K07283	2.64974
ko:K07284	183.91182
ko:K07289	106.432735
ko:K07301	152.02122
ko:K07302	5.2587
ko:K07304	47.60031
ko:K07305	5.54823
ko:K07306	110.88759
ko:K07307	163.31552
ko:K07308	218.64930999999999
ko:K07309	32.881416
ko:K07310	13.843456
ko:K07311	17.42195
ko:K07313	9.58615
ko:K07315	31.44836
ko:K07316	301.05309
ko:K07318	11.44974
ko:K07319	4.54843
ko:K07322	125.51431
ko:K07323	5.64327
ko:K07326	11.4062
ko:K07334	32.97791
ko:K07335	102.686739
