KEGG_ko	microbiome2
ko:K00261	47.38174
ko:K00262	340.61964
ko:K00265	181.75441
ko:K00266	293.89677
ko:K00273	32.543943
ko:K00274	9.91931
ko:K00275	13.97581
ko:K00278	154.08195
ko:K00281	98.273613
ko:K00282	7.88176
ko:K00283	107.102373
ko:K00284	172.70892
ko:K00285	15.08788
ko:K00286	255.55306
ko:K00287	122.86754
ko:K00290	209.14587699999998
ko:K00294	41.64109
ko:K00297	86.4953
ko:K00313	19.958740000000002
ko:K00318	8.72021
ko:K00324	49.29865
ko:K00325	26.43304
ko:K00330	76.89384
ko:K00331	23.97032
ko:K00332	3.93045
ko:K00333	30.24321
ko:K00334	59.56906
ko:K00335	66.11953
ko:K00336	145.51721
ko:K00337	55.62255
ko:K00338	96.92358
ko:K00339	24.7574
ko:K00340	58.83983
ko:K00341	80.32123
ko:K00342	30.08873
ko:K00343	39.384447
ko:K00344	5.84133
ko:K00346	137.71796
ko:K00347	83.96175
ko:K00348	47.85284
ko:K00349	31.28027
ko:K00350	30.594837
ko:K00351	34.25641
ko:K00354	4.6333
ko:K00355	30.786279999999998
ko:K00362	121.12309
ko:K00364	5.12964
ko:K00366	10.9361
ko:K00374	8.09093
ko:K00375	386.94004
ko:K00380	88.26603
ko:K00381	4.86864
ko:K00382	288.02062
ko:K00384	481.11126
ko:K00385	11.4886
ko:K00390	52.62481
ko:K00394	72.63833
ko:K00395	172.6282
ko:K00425	128.71549
ko:K00426	121.70056
ko:K00428	26.63597
ko:K00432	61.077453000000006
ko:K00433	14.63159
ko:K00437	9.34256
ko:K00441	100.75122999999999
ko:K00459	29.46613
ko:K00483	9.01775
ko:K00484	5.75873
ko:K00505	77.43336000000001
ko:K00520	35.37123
ko:K00525	141.01484
ko:K00526	68.29587000000001
ko:K00528	166.86048
ko:K00531	17.45
ko:K00533	80.77678900000001
ko:K00534	73.4357
ko:K00537	269.26801
ko:K00547	19.586
ko:K00548	199.80988200000002
ko:K00549	69.93261
ko:K00554	182.806447
ko:K00556	59.0309
ko:K00558	383.01246
ko:K00560	69.96188000000001
ko:K00563	24.4999
ko:K00564	11.507570000000001
ko:K00566	918.497087
ko:K00567	275.033479
ko:K00568	57.39776
ko:K00571	53.4957
ko:K00574	9.0576
ko:K00575	25.08415
ko:K00588	40.49613
ko:K00590	34.69091
ko:K00595	65.81538
ko:K00598	151.14052
ko:K00600	203.277433
ko:K00602	354.84759
ko:K00603	34.98994
ko:K00604	254.42841
ko:K00605	62.581753
ko:K00606	113.70565
ko:K00609	255.79221
ko:K00610	111.06251999999999
ko:K00611	210.17738
ko:K00612	59.25325
ko:K00613	7.9899
ko:K00615	709.371744
ko:K00616	182.78264000000001
ko:K00620	94.7842
ko:K00625	181.74655
ko:K00626	135.48353
ko:K00627	220.60277
ko:K00632	68.6999
ko:K00633	225.74511
ko:K00634	67.53256
ko:K00638	33.9218
ko:K00639	142.46447
ko:K00640	292.16347
ko:K00641	9.67468
ko:K00645	262.31843
ko:K00646	5.90693
ko:K00647	28.958947000000002
ko:K00648	231.61964
ko:K00651	223.22017
ko:K00652	50.87087
ko:K00655	357.60345
ko:K00656	635.218556
ko:K00657	77.94713899999999
ko:K00658	227.03977
ko:K00661	372.98611999999997
ko:K00662	4.04472
ko:K00663	12.4982
ko:K00666	184.35881
ko:K00674	73.8189
ko:K00677	126.435697
ko:K00681	13.314419999999998
ko:K00683	8.10134
ko:K00684	10.53425
ko:K00688	406.12979
ko:K00689	17.4213
ko:K00690	27.51777
ko:K00691	164.13583
ko:K00692	3.42749
ko:K00693	21.222006
ko:K00694	19.5342
ko:K00697	3.88649
ko:K00700	191.54794
ko:K00702	42.92456
ko:K00703	108.63339
ko:K00705	544.34587
ko:K00712	14.275079999999999
ko:K00713	5.65371
ko:K00720	3.45296
ko:K00721	109.72536
ko:K00748	96.72837
ko:K00754	4.60454
ko:K00756	7.18914
ko:K00757	226.10053
ko:K00758	7.18914
ko:K00759	258.09078999999997
ko:K00760	188.15583999999998
ko:K00761	641.72065
ko:K00762	242.93097
ko:K00763	177.13887
ko:K00764	411.91254000000004
ko:K00765	189.87864
ko:K00766	123.58559
ko:K00767	95.966613
ko:K00768	456.633663
ko:K00772	10.9503
ko:K00773	194.28879
ko:K00782	54.40829
ko:K00783	284.353843
ko:K00784	173.502903
ko:K00786	15.80351
ko:K00788	221.73212999999998
ko:K00789	231.51765
ko:K00790	249.47928
ko:K00791	220.44773
ko:K00793	107.98008999999999
ko:K00794	80.817
ko:K00795	5.70902
ko:K00796	183.57129
ko:K00797	103.97705
ko:K00798	50.70429
ko:K00800	294.600925
ko:K00801	3.76432
ko:K00805	299.80592
ko:K00806	220.70186
ko:K00812	276.15243499999997
ko:K00817	266.3787
ko:K00819	66.43034
ko:K00820	233.76581
ko:K00821	320.635323
ko:K00823	8.12429
ko:K00824	4.05917
ko:K00826	360.44496
ko:K00830	20.283420000000003
ko:K00831	181.71354
ko:K00832	20.12616
ko:K00833	58.126543
ko:K00835	11.927150000000001
ko:K00842	5.16738
ko:K00844	54.92100000000001
ko:K00845	420.194833
ko:K00847	306.65432
ko:K00848	46.64636
ko:K00849	164.35746
ko:K00850	144.7542
ko:K00851	5.18462
ko:K00852	275.28678
ko:K00853	7.80749
ko:K00854	253.89374199999997
ko:K00856	30.3216
ko:K00857	65.15289
ko:K00858	121.38331
ko:K00859	384.93246
ko:K00860	93.39076
ko:K00863	9.45355
ko:K00864	347.94905
ko:K00865	76.18473
ko:K00868	145.57847
ko:K00872	60.287733
ko:K00873	209.024045
ko:K00874	145.098162
ko:K00876	173.98988
ko:K00878	59.9342
ko:K00879	48.8343
ko:K00880	8.754612999999999
ko:K00882	130.88008
ko:K00886	13.610869999999998
ko:K00887	58.047129999999996
ko:K00891	612.4310899999999
ko:K00895	70.01709
ko:K00899	139.68515000000002
ko:K00901	125.36683000000001
ko:K00912	71.29266
ko:K00917	26.1176
ko:K00918	8.60658
ko:K00919	463.26543999999996
ko:K00925	181.06607
ko:K00926	235.23334
ko:K00927	192.00488
ko:K00928	265.65268
ko:K00929	28.42231
ko:K00930	270.78151
ko:K00931	251.16595
ko:K00936	90.58482000000001
ko:K00937	231.63818
ko:K00939	208.48842
ko:K00940	129.57597
ko:K00941	236.50476
ko:K00942	447.017443
ko:K00943	103.18885
ko:K00945	190.87924
ko:K00946	121.956792
ko:K00948	311.394595
ko:K00949	127.83091
ko:K00950	134.4854
ko:K00951	233.902097
ko:K00954	218.953019
ko:K00955	119.72623
ko:K00956	108.04723000000001
ko:K00957	113.695417
ko:K00958	2.10263
ko:K00962	216.68592
ko:K00963	94.20863
ko:K00965	93.61489
ko:K00966	22.20215
ko:K00968	15.73868
ko:K00969	370.79091999999997
ko:K00970	249.15961000000001
ko:K00971	108.41101
ko:K00972	4.33434
ko:K00973	217.52382
ko:K00974	394.42085
ko:K00975	174.17073
ko:K00978	108.35587000000001
ko:K00979	142.64243
ko:K00980	56.64754
ko:K00981	190.67826
ko:K00982	15.39971
ko:K00983	18.126629
ko:K00986	319.843372
ko:K00989	33.05616
ko:K00990	9.90936
ko:K00991	239.18422
ko:K00992	27.8725
ko:K00995	140.04484
ko:K00996	284.675722
ko:K00997	150.27607
ko:K00999	5.44874
ko:K01000	153.849867
ko:K01002	10.33466
ko:K01006	243.289163
ko:K01007	268.31086
ko:K01008	76.17646
ko:K01011	67.48919
ko:K01012	488.41462
ko:K01023	65.31843
ko:K01027	10.00413
ko:K01028	13.35329
ko:K01031	4.47138
ko:K01032	5.53275
ko:K01034	4.47138
ko:K01035	5.53275
ko:K01039	15.19366
ko:K01040	17.3475
ko:K01042	96.04989
ko:K01046	4.39515
ko:K01048	81.21276
ko:K01051	161.8063
ko:K01053	3.83717
ko:K01055	7.89128
ko:K01056	204.8965
ko:K01057	45.721173
ko:K01058	13.63105
ko:K01060	78.40842
ko:K01066	86.76448
ko:K01067	35.597319999999996
ko:K01070	69.95685
ko:K01071	151.44216
ko:K01073	50.8809
ko:K01077	114.26305
ko:K01079	89.86511
ko:K01081	130.52983
ko:K01082	76.637799
ko:K01089	62.861219999999996
ko:K01090	17.22617
ko:K01091	564.866763
ko:K01092	100.83174
ko:K01093	6.11742
ko:K01095	98.0776
ko:K01096	18.7278
ko:K01101	63.76529
ko:K01104	419.39176
ko:K01113	15.61458
ko:K01118	70.81106
ko:K01119	187.05319
ko:K01126	404.68980999999997
ko:K01128	5.32704
ko:K01129	254.31836
ko:K01130	502.60782
ko:K01133	2.59453
ko:K01138	35.6866
ko:K01139	82.27139
ko:K01141	4.93408
ko:K01142	235.60732000000002
ko:K01144	61.429
ko:K01147	22.63563
ko:K01150	5.40478
ko:K01151	112.5611
ko:K01153	516.604242
ko:K01154	1329.197462
ko:K01155	87.20071999999999
ko:K01156	101.0227
ko:K01159	157.48978
ko:K01163	69.22651
ko:K01173	155.61284
ko:K01176	311.966839
ko:K01178	17.47539
ko:K01179	149.20646
ko:K01181	47.08928
ko:K01182	237.395489
ko:K01183	30.69428
ko:K01185	152.31777
ko:K01186	127.71082700000001
ko:K01187	415.9495
ko:K01190	1236.112293
ko:K01191	55.45059
ko:K01192	226.3895
ko:K01193	130.76087
ko:K01194	4.3496
ko:K01195	72.86034000000001
ko:K01197	73.58883
ko:K01198	129.11849
ko:K01200	97.82477
ko:K01201	128.867017
ko:K01205	88.95969
ko:K01206	307.678362
ko:K01207	150.21347
ko:K01208	240.22220000000002
ko:K01209	247.52235
ko:K01210	14.64653
ko:K01214	196.13104
ko:K01215	72.84868
ko:K01218	38.86103
ko:K01220	47.6706
ko:K01222	102.83614
ko:K01223	150.27678899999998
ko:K01224	100.58411
ko:K01226	69.0943
ko:K01227	7.46912
ko:K01232	93.98763
ko:K01233	2.61584
ko:K01235	25.69299
ko:K01239	127.04036
ko:K01241	48.29549
ko:K01243	116.96278000000001
ko:K01246	149.99788
ko:K01247	16.775380000000002
ko:K01250	39.62312
ko:K01251	54.47615
ko:K01253	11.5476
ko:K01255	59.71553
ko:K01256	60.92949
ko:K01258	286.62645
ko:K01259	36.38537
ko:K01262	312.231442
ko:K01265	333.40089
ko:K01266	9.3817
ko:K01267	90.2543
ko:K01270	143.447438
ko:K01271	25.65598
ko:K01273	124.52345
ko:K01274	54.876999999999995
ko:K01277	53.54616
ko:K01278	231.78191999999999
ko:K01284	174.98393
ko:K01286	152.98699
ko:K01295	37.78962
ko:K01297	50.69539
ko:K01299	33.50901
ko:K01304	77.82579
ko:K01305	36.28698
ko:K01308	5.22314
ko:K01322	9.91562
ko:K01337	32.271589999999996
ko:K01338	292.06716
ko:K01342	55.60397999999999
ko:K01347	3.7637
ko:K01354	10.86891
ko:K01356	235.80875
ko:K01358	335.28021
ko:K01361	16.05941
ko:K01364	3.31742
ko:K01372	318.16684000000004
ko:K01387	4.68029
ko:K01389	10.80854
ko:K01409	333.96305
ko:K01414	103.841363
ko:K01415	93.02404
ko:K01420	84.49865
ko:K01421	252.156063
ko:K01424	330.46131
ko:K01425	81.16588
ko:K01426	29.33021
ko:K01428	15.65124
ko:K01429	20.54413
ko:K01430	53.158899999999996
ko:K01431	11.814160000000001
ko:K01433	82.09929
ko:K01436	15.964730000000001
ko:K01438	321.936699
ko:K01439	383.09665
ko:K01442	295.4366
ko:K01443	676.34158
ko:K01444	2.988532
ko:K01447	333.05658
ko:K01448	486.4779
ko:K01449	115.70626999999999
ko:K01457	12.83502
ko:K01460	2.90723
ko:K01462	549.98941
ko:K01463	2.5089
ko:K01464	14.4211
ko:K01465	275.13325
ko:K01468	34.366573
ko:K01469	4.09741
ko:K01470	50.93648
ko:K01476	52.369749999999996
ko:K01478	74.24005
ko:K01480	134.77578
ko:K01482	26.83695
ko:K01485	20.53876
ko:K01486	149.63098
ko:K01487	100.86608
ko:K01488	13.20617
ko:K01489	337.603676
ko:K01491	175.17982
ko:K01493	153.85857000000001
ko:K01494	60.600939999999994
ko:K01495	279.43373
ko:K01496	284.39614
ko:K01501	49.136559999999996
ko:K01507	19.66086
ko:K01512	254.97609
ko:K01515	176.12093
ko:K01520	514.81062
ko:K01523	344.10716
ko:K01524	214.45358
ko:K01525	29.0841
ko:K01531	123.70238
ko:K01533	195.78321
ko:K01534	326.911243
ko:K01537	281.18568
ko:K01546	105.04925
ko:K01547	100.6431
ko:K01548	93.52655
ko:K01551	42.549549999999996
ko:K01560	60.35921
ko:K01567	5.001227
ko:K01571	130.98524
ko:K01572	161.33711
ko:K01573	73.27777
ko:K01574	5.43289
ko:K01575	5.597
ko:K01577	5.10102
ko:K01579	145.4983
ko:K01580	102.06874
ko:K01581	12.2544
ko:K01582	80.50213
ko:K01583	80.50213
ko:K01585	273.54178
ko:K01586	263.013604
ko:K01588	385.94038
ko:K01589	26.96476
ko:K01590	14.49682
ko:K01591	239.915043
ko:K01595	25.48058
ko:K01596	5.17196
ko:K01597	3.81498
ko:K01598	85.31315000000001
ko:K01599	59.490416999999994
ko:K01607	201.94081
ko:K01609	130.7404
ko:K01610	81.26256
ko:K01611	30.35816
ko:K01613	83.18323
ko:K01615	145.0183
ko:K01619	146.56538999999998
ko:K01620	216.20547000000002
ko:K01621	29.06654
ko:K01623	4.75078
ko:K01624	168.00657
ko:K01625	41.67964
ko:K01626	94.86486000000001
ko:K01627	76.0683
ko:K01628	261.88198
ko:K01629	85.34082000000001
ko:K01630	32.1805
ko:K01633	169.57166
ko:K01634	78.07445
ko:K01639	54.906620000000004
ko:K01643	10.8052
ko:K01644	10.6421
ko:K01646	41.7004
ko:K01647	201.06953000000001
ko:K01649	318.99464
ko:K01652	343.44711
ko:K01653	225.54104
ko:K01654	61.492689999999996
ko:K01657	147.91141399999998
ko:K01658	176.46155
ko:K01659	106.28014
ko:K01661	93.381033
ko:K01662	194.238135
ko:K01664	88.42614
ko:K01665	37.17687
ko:K01666	21.93027
ko:K01667	51.49808
ko:K01668	3.28253
ko:K01673	93.37484
ko:K01676	165.5052
ko:K01677	247.57730999999998
ko:K01678	207.02673
ko:K01679	89.50583
ko:K01681	189.99873
ko:K01683	36.616510000000005
ko:K01684	29.20251
ko:K01685	58.80189
ko:K01686	98.3754
ko:K01687	316.089067
ko:K01689	179.25766
ko:K01692	4.20388
ko:K01693	280.30746999999997
ko:K01695	231.35425
ko:K01696	179.74365
ko:K01697	26.96448
ko:K01698	52.79363
ko:K01703	323.58683
ko:K01704	313.715913
ko:K01706	10.8918
ko:K01707	39.49615
ko:K01708	62.327920000000006
ko:K01709	33.61323
ko:K01710	302.71388
ko:K01711	150.166772
ko:K01712	77.31102
ko:K01713	11.45175
ko:K01714	323.17908
ko:K01715	49.20785
ko:K01719	22.30962
ko:K01727	28.46392
ko:K01729	21.54019
ko:K01730	27.12884
ko:K01733	154.56224
ko:K01734	111.38362000000001
ko:K01735	139.12662500000002
ko:K01736	180.5389
ko:K01737	110.36008
ko:K01738	350.30493
ko:K01739	167.96301
ko:K01740	512.53969
ko:K01744	206.18469
ko:K01745	92.49843
ko:K01749	34.8217
ko:K01750	50.29017
ko:K01751	22.766939999999998
ko:K01752	793.132597
ko:K01754	190.04013
ko:K01755	248.67192
ko:K01756	297.178
ko:K01759	421.84276
ko:K01760	178.27446
ko:K01761	7.82357
ko:K01768	29.145899999999997
ko:K01770	164.968682
ko:K01772	19.610500000000002
ko:K01775	656.21392
ko:K01776	201.10616
ko:K01778	213.20037
ko:K01779	10.68577
ko:K01783	342.80838
ko:K01784	423.48834
ko:K01785	256.16944
ko:K01787	164.55886
ko:K01788	117.06217
ko:K01790	175.55142999999998
ko:K01791	223.562
ko:K01792	24.28595
ko:K01795	2.03955
ko:K01802	502.00569
ko:K01803	418.94121
ko:K01804	57.206072
ko:K01805	30.09724
ko:K01807	37.27132
ko:K01808	423.979293
ko:K01809	110.61988
ko:K01810	376.654443
ko:K01811	159.14945
ko:K01812	127.80881
ko:K01813	69.013853
ko:K01814	655.31926
ko:K01815	42.52904
ko:K01816	15.51031
ko:K01817	192.022333
ko:K01818	177.71553
ko:K01821	35.1145
ko:K01823	16.69864
ko:K01829	9.62336
ko:K01834	150.00189
ko:K01835	335.339205
ko:K01838	3.33161
ko:K01839	41.456019999999995
ko:K01840	229.4611
ko:K01841	5.09602
ko:K01843	67.23938
ko:K01844	5.7250700000000005
ko:K01845	70.03449
ko:K01847	203.20573
ko:K01854	114.425935
ko:K01857	4.92138
ko:K01858	11.64144
ko:K01866	144.54096
ko:K01867	205.83451
ko:K01868	166.52634
ko:K01869	225.912332
ko:K01870	243.1819
ko:K01872	338.54327
ko:K01873	192.803669
ko:K01874	295.808902
ko:K01875	333.22051
ko:K01876	314.55579
ko:K01878	68.23643
ko:K01879	65.08922
ko:K01880	182.5156
ko:K01881	260.30692
ko:K01883	163.07397
ko:K01885	385.00381
ko:K01886	80.18298300000001
ko:K01887	330.95027
ko:K01889	459.04209
ko:K01890	152.286947
ko:K01892	136.48758
ko:K01893	331.05538
ko:K01894	6.8599
ko:K01895	89.82724
ko:K01897	584.915079
ko:K01902	141.95100000000002
ko:K01903	275.44131000000004
ko:K01910	9.88941
ko:K01911	61.249230000000004
ko:K01912	163.162127
ko:K01914	65.61974000000001
ko:K01915	506.874862
ko:K01918	133.91989
ko:K01919	41.70509
ko:K01921	340.89492
ko:K01923	187.07948
ko:K01924	312.05451
ko:K01925	166.51821
ko:K01926	153.28101
ko:K01928	213.454597
ko:K01929	553.95161
ko:K01933	270.36723
ko:K01934	142.81564
ko:K01935	67.77148
ko:K01937	226.40530700000002
ko:K01938	509.14977
ko:K01939	215.711602
ko:K01940	240.46173
ko:K01941	42.810739999999996
ko:K01945	163.91997
ko:K01947	5.56402
ko:K01950	110.300427
ko:K01951	221.12389
ko:K01952	439.26284
ko:K01953	84.90387
ko:K01955	363.01194599999997
ko:K01956	97.07726
ko:K01958	13.346779999999999
ko:K01960	261.92719999999997
ko:K01961	293.062972
ko:K01962	229.58187999999998
ko:K01963	215.52564
ko:K01965	216.592682
ko:K01966	121.45264
ko:K01971	61.64255
ko:K01972	340.67429000000004
ko:K01974	10.0848
ko:K01975	33.85456
ko:K01989	176.44883
ko:K01990	1855.18486
ko:K01991	134.87448
ko:K01992	2145.281178
ko:K01993	177.05667
ko:K01995	114.880849
ko:K01996	113.70449
ko:K01997	91.10565999999999
ko:K01998	106.973509
ko:K01999	116.44696
ko:K02000	85.71642
ko:K02001	30.84912
ko:K02002	51.07491
ko:K02003	1281.837273
ko:K02004	1968.419526
ko:K02005	442.195677
ko:K02006	80.2356
ko:K02007	66.0785
ko:K02008	52.9142
ko:K02009	56.02058
ko:K02010	153.02543
ko:K02011	68.40942
ko:K02012	70.03904
ko:K02013	620.6268
ko:K02014	678.41193
ko:K02015	343.39516000000003
ko:K02016	369.57466
ko:K02017	479.99368
ko:K02018	35.63573
ko:K02019	120.63643
ko:K02020	91.51658
ko:K02021	4.83924
ko:K02022	12.98297
ko:K02025	610.46178
ko:K02026	589.14464
ko:K02027	804.63848
ko:K02028	473.31510000000003
ko:K02029	623.66185
ko:K02030	726.50534
ko:K02031	428.78885
ko:K02032	148.32434
ko:K02033	219.35105
ko:K02034	314.85915
ko:K02035	541.9671
ko:K02036	368.16981
ko:K02037	364.38738
ko:K02038	183.40138
ko:K02039	246.87313
ko:K02040	393.14981
ko:K02041	6.42845
ko:K02042	34.057570000000005
ko:K02044	79.27476999999999
ko:K02045	25.05343
ko:K02046	4.63533
ko:K02047	3.20243
ko:K02048	5.49193
ko:K02049	680.47091
ko:K02050	587.67513
ko:K02051	209.65087
ko:K02052	84.0863
ko:K02053	32.26824
ko:K02054	35.75942
ko:K02055	124.45799
ko:K02056	212.26069999999999
ko:K02057	242.952832
ko:K02058	83.0399
ko:K02065	60.76219
ko:K02066	52.30919
ko:K02067	66.98933
ko:K02068	30.560679999999998
ko:K02069	28.62152
ko:K02071	115.96036
ko:K02072	105.35458
ko:K02073	137.61046
ko:K02074	17.65726
ko:K02075	28.458750000000002
ko:K02076	35.446200000000005
ko:K02077	25.43176
ko:K02078	1292.279602
ko:K02080	3.48555
ko:K02081	54.25649
ko:K02082	47.1668
ko:K02083	14.4581
ko:K02086	14.57777
ko:K02099	6.87809
ko:K02100	132.14124
ko:K02103	4.024845
ko:K02108	264.78859
ko:K02109	250.84983
ko:K02110	805.455202
ko:K02111	189.54411
ko:K02112	298.38647
ko:K02113	198.48298
ko:K02114	414.44939
ko:K02115	231.822613
ko:K02116	13.87042
ko:K02117	129.79703
ko:K02118	131.04793
ko:K02119	31.40492
ko:K02120	67.825279
ko:K02121	119.60047
ko:K02122	145.22321
ko:K02123	263.459609
ko:K02124	238.007023
ko:K02160	48.47936
ko:K02168	61.43766
ko:K02169	71.659625
ko:K02171	115.34809
ko:K02172	243.19209999999998
ko:K02182	35.3173
ko:K02188	42.70134
ko:K02189	54.42445
ko:K02190	252.64550999999997
ko:K02191	28.0227
ko:K02193	73.96388
ko:K02194	62.960950000000004
ko:K02195	62.09062
ko:K02196	45.802
ko:K02197	25.00124
ko:K02198	155.53012999999999
ko:K02199	7.15779
ko:K02200	11.42265
ko:K02203	15.44906
ko:K02204	297.2179
ko:K02217	284.53531
ko:K02221	132.5476
ko:K02224	493.33245
ko:K02226	116.33931000000001
ko:K02227	622.61263
ko:K02230	82.89609
ko:K02231	418.75448
ko:K02232	159.49151999999998
ko:K02233	456.32823
ko:K02236	11.2063
ko:K02237	284.97761
ko:K02238	228.458872
ko:K02241	3.54023
ko:K02242	34.376760000000004
ko:K02250	31.2858
ko:K02278	19.31026
ko:K02279	77.27118
ko:K02280	17.82332
ko:K02282	37.61172
ko:K02283	228.1286
ko:K02291	10.04655
ko:K02302	85.692977
ko:K02303	81.643407
ko:K02304	533.9728200000001
ko:K02313	220.77639
ko:K02314	417.67704
ko:K02315	242.16113
ko:K02316	480.26218
ko:K02334	29.08271
ko:K02335	226.55367999999999
ko:K02337	297.48433
ko:K02338	224.36776
ko:K02339	7.58599
ko:K02340	198.15146000000001
ko:K02341	167.9507
ko:K02342	244.18113
ko:K02343	308.74082
ko:K02346	379.56143
ko:K02348	15.02891
ko:K02352	3.54386
ko:K02355	417.000303
ko:K02356	224.67926
ko:K02357	233.94921
ko:K02358	454.02094
ko:K02359	28.26305
ko:K02361	88.83835
ko:K02371	234.219387
ko:K02372	89.01758
ko:K02377	56.031459999999996
ko:K02379	19.68907
ko:K02380	23.79344
ko:K02385	66.6309
ko:K02387	14.79443
ko:K02388	38.552565
ko:K02389	33.42631
ko:K02390	50.174055
ko:K02392	59.525180000000006
ko:K02395	20.663510000000002
ko:K02396	35.0577
ko:K02397	22.27422
ko:K02398	32.6991
ko:K02400	27.36784
ko:K02401	25.47809
ko:K02404	3.82676
ko:K02405	16.59292
ko:K02406	78.55466
ko:K02407	22.886850000000003
ko:K02408	32.71266
ko:K02409	26.17635
ko:K02410	16.26191
ko:K02411	10.75053
ko:K02412	32.284957
ko:K02413	14.79316
ko:K02414	8.00313
ko:K02415	3.5672
ko:K02416	22.78791
ko:K02417	17.51887
ko:K02418	30.46334
ko:K02419	25.08727
ko:K02420	91.032
ko:K02421	24.72467
ko:K02422	19.17218
ko:K02424	3.70472
ko:K02426	94.17316
ko:K02427	39.95025
ko:K02428	359.510353
ko:K02429	222.41719
ko:K02431	10.4286
ko:K02433	241.33897
ko:K02434	396.25334
ko:K02435	469.66562
ko:K02437	69.62011
ko:K02438	111.98451
ko:K02440	83.45653
ko:K02441	4.55882
ko:K02443	12.03795
ko:K02444	2.75181
ko:K02445	65.04364
ko:K02446	10.9215
ko:K02450	60.51071
ko:K02453	8.61998
ko:K02454	20.04676
ko:K02455	10.7433
ko:K02456	36.36904
ko:K02457	4.25694
ko:K02458	3.85747
ko:K02469	391.598177
ko:K02470	372.2564
ko:K02471	13.871559999999999
ko:K02472	50.23212
ko:K02473	48.513040000000004
ko:K02474	84.61444
ko:K02475	2.39884
ko:K02477	210.83441
ko:K02478	5.49221
ko:K02481	178.34053
ko:K02483	138.18851
ko:K02484	104.35578000000001
ko:K02487	4.52238
ko:K02492	106.71976000000001
ko:K02493	279.33231
ko:K02499	109.14087
ko:K02500	203.60056
ko:K02501	254.8806
ko:K02502	153.65882
ko:K02503	228.3206
ko:K02506	11.2063
ko:K02507	11.6873
ko:K02517	74.48656
ko:K02518	1287.22321
ko:K02519	280.443383
ko:K02520	321.79033
ko:K02521	4.61677
ko:K02523	80.80022
ko:K02527	102.60354
ko:K02528	195.10701
ko:K02529	1188.25903
ko:K02530	8.33296
ko:K02532	18.82977
ko:K02535	13.5532
ko:K02536	119.24505
ko:K02538	54.82808
ko:K02548	77.45246999999999
ko:K02549	22.85733
ko:K02551	71.85223
ko:K02552	96.75747
ko:K02556	13.36786
ko:K02557	61.60631
ko:K02558	22.097990000000003
ko:K02560	4.89162
ko:K02563	166.01944
ko:K02564	185.50724
ko:K02566	86.56191
ko:K02567	36.77709
