KEGG_ko	anonymous_reads0
ko:K02563	292.82576
ko:K02564	388.61847
ko:K02566	74.313788
ko:K02567	47.67586
ko:K02568	20.90289
ko:K02570	78.12372
ko:K02572	22.30033
ko:K02573	154.391764
ko:K02574	77.69552
ko:K02575	3.13013
ko:K02584	5.20221
ko:K02585	20.97192
ko:K02586	23.73144
ko:K02587	123.35875899999999
ko:K02588	204.47879
ko:K02589	34.49769
ko:K02590	39.75627
ko:K02591	71.58014999999999
ko:K02592	14.07721
ko:K02594	50.27697
ko:K02596	6.66985
ko:K02600	286.88256
ko:K02601	313.348769
ko:K02614	77.62376
ko:K02617	17.42518
ko:K02619	65.94567
ko:K02621	89.18144
ko:K02622	89.54675
ko:K02624	9.87232
ko:K02626	2.95646
ko:K02647	76.35942
ko:K02650	41.157740000000004
ko:K02651	35.08718
ko:K02652	58.040530000000004
ko:K02653	75.69843
ko:K02654	181.565385
ko:K02655	7.22833
ko:K02662	46.14588
ko:K02664	6.67943
ko:K02666	88.71537000000001
ko:K02669	91.32099
ko:K02671	14.77191
ko:K02674	8.90202
ko:K02679	4.27223
ko:K02687	83.45626
ko:K02688	28.1333
ko:K02689	4.2706
ko:K02690	4.2706
ko:K02744	195.0682
ko:K02745	317.327779
ko:K02746	25.25167
ko:K02747	24.4426
ko:K02749	44.30328
ko:K02750	44.30328
ko:K02755	132.65232
ko:K02756	132.65232
ko:K02757	132.65232
ko:K02759	203.43998
ko:K02760	163.35189
ko:K02761	97.447555
ko:K02768	180.05602
ko:K02769	164.6488
ko:K02770	168.13058
ko:K02773	62.48959
ko:K02774	387.02607
ko:K02775	51.88689
ko:K02777	133.77618999999999
ko:K02778	35.91518
ko:K02779	35.91518
ko:K02781	6.23739
ko:K02782	104.12673
ko:K02783	132.96633
ko:K02784	178.4485
ko:K02790	61.27695
ko:K02791	61.27695
ko:K02793	101.54673
ko:K02794	108.4322
ko:K02795	127.41108999999999
ko:K02796	88.41507
ko:K02798	61.006309
ko:K02799	23.561709
ko:K02800	23.561709
ko:K02802	23.11107
ko:K02803	104.50834
ko:K02804	104.50834
ko:K02805	191.680277
ko:K02806	56.85536
ko:K02808	32.3871
ko:K02809	52.385839999999995
ko:K02810	52.385839999999995
ko:K02814	5.0252
ko:K02815	3.52569
ko:K02818	5.928000000000001
ko:K02819	5.928000000000001
ko:K02821	21.85557
ko:K02822	71.43083999999999
ko:K02823	211.34937
ko:K02824	169.10144000000003
ko:K02825	159.17664
ko:K02834	238.800729
ko:K02835	288.37971
ko:K02836	200.64303999999998
ko:K02837	208.34592
ko:K02838	426.05019999999996
ko:K02839	29.8596
ko:K02841	35.3868
ko:K02843	150.42031
ko:K02847	119.65996
ko:K02849	4.38795
ko:K02851	35.07134
ko:K02852	18.491
ko:K02856	45.410790000000006
ko:K02858	3.25104
ko:K02860	188.75818999999998
ko:K02863	181.91648
ko:K02864	316.16039
ko:K02867	225.28331
ko:K02871	270.65855999999997
ko:K02874	347.50992
ko:K02876	239.606695
ko:K02878	256.08663
ko:K02879	271.71423
ko:K02881	325.19183
ko:K02884	247.92604
ko:K02886	312.923527
ko:K02887	216.37271900000002
ko:K02888	323.069905
ko:K02890	381.10225
ko:K02892	534.816409
ko:K02895	485.956089
ko:K02897	128.28894
ko:K02899	680.8164400000001
ko:K02902	1016.854645
ko:K02904	1093.1387
ko:K02906	233.42346999999998
ko:K02907	1638.4841999999999
ko:K02909	958.21975
ko:K02911	798.98997
ko:K02913	387.88962000000004
ko:K02914	796.763699
ko:K02916	1287.7325680000001
ko:K02919	39.8727
ko:K02926	263.11833
ko:K02931	262.35109
ko:K02933	183.196115
ko:K02935	356.95136
ko:K02939	310.40249
ko:K02945	338.43309
ko:K02946	465.48831
ko:K02948	289.75004
ko:K02950	331.99115
ko:K02952	358.32481
ko:K02954	954.6140800000001
ko:K02956	656.24366
ko:K02959	837.21168
ko:K02961	787.07394
ko:K02963	1283.38188
ko:K02965	744.086219
ko:K02967	248.42864
ko:K02968	990.98349
ko:K02970	421.8734
ko:K02982	270.599545
ko:K02986	205.05508
ko:K02988	221.3485
ko:K02990	932.654149
ko:K02992	168.61457
ko:K02994	294.532095
ko:K02996	205.92131
ko:K03040	221.75211000000002
ko:K03043	640.4005099999999
ko:K03046	342.299854
ko:K03060	531.77837
ko:K03070	252.304249
ko:K03071	41.2615
ko:K03072	164.49741
ko:K03073	801.66417
ko:K03074	54.464529999999996
ko:K03075	1768.5138
ko:K03076	238.62214
ko:K03077	137.05006000000003
ko:K03079	3.91471
ko:K03086	226.18598
ko:K03088	3874.397433
ko:K03089	27.8008
ko:K03090	4.33995
ko:K03091	264.34495499999997
ko:K03092	152.0293
ko:K03093	5.03617
ko:K03098	75.92457999999999
ko:K03100	422.904105
ko:K03101	198.917446
ko:K03106	187.57509
ko:K03110	239.15296
ko:K03111	663.95046
ko:K03113	70.43693
ko:K03116	441.46271
ko:K03117	145.64892
ko:K03118	125.58103
ko:K03146	3.03013
ko:K03147	213.40751
ko:K03148	83.59316000000001
ko:K03149	115.29097
ko:K03150	239.1878
ko:K03151	48.540289
ko:K03152	182.566285
ko:K03154	1006.6295
ko:K03168	165.00612999999998
ko:K03169	577.245906
ko:K03177	453.76461
ko:K03179	59.67113
ko:K03182	29.80397
ko:K03183	158.50891000000001
ko:K03186	89.35108
ko:K03187	16.384088
ko:K03188	12.66506
ko:K03189	27.07188
ko:K03190	18.75336
ko:K03200	58.7364
ko:K03205	957.19371
ko:K03210	270.24719
ko:K03215	1244.49872
ko:K03216	167.51238
ko:K03217	223.79187
ko:K03218	769.20344
ko:K03223	5.39948
ko:K03224	14.17597
ko:K03269	97.76298
ko:K03270	126.16434000000001
ko:K03271	43.773900000000005
ko:K03272	49.747839
ko:K03273	151.69822
ko:K03274	48.68135
ko:K03281	187.48932
ko:K03282	134.64946
ko:K03284	101.0619
ko:K03285	32.82771
ko:K03286	173.94495
ko:K03289	24.16377
ko:K03290	47.29625
ko:K03292	126.95349
ko:K03293	31.85764
ko:K03294	124.22794
ko:K03296	687.23289
ko:K03297	29.479
ko:K03298	1.36318
ko:K03299	73.07328
ko:K03300	190.32635
ko:K03301	5.89809
ko:K03303	83.41721
ko:K03305	69.55399
ko:K03306	203.79162
ko:K03307	318.73584800000003
ko:K03308	593.476774
ko:K03310	349.96885
ko:K03311	36.11193
ko:K03312	83.36696
ko:K03313	119.18332
ko:K03315	197.04584
ko:K03316	62.32421
ko:K03317	46.1454
ko:K03319	20.1737
ko:K03320	94.07485
ko:K03321	129.6058
ko:K03322	248.29607
ko:K03324	321.90454
ko:K03325	78.53093
ko:K03326	76.08942
ko:K03327	132.00911
ko:K03328	105.00899
ko:K03332	125.58711
ko:K03335	33.284
ko:K03336	6.513249999999999
ko:K03337	3.16017
ko:K03338	2.34488
ko:K03340	255.14416
ko:K03342	2.91469
ko:K03365	10.006129999999999
ko:K03367	44.28298
ko:K03382	3.82261
ko:K03385	65.70517000000001
ko:K03386	111.95438
ko:K03387	26.667749999999998
ko:K03388	99.04057
ko:K03389	51.236909999999995
ko:K03390	51.84906
ko:K03394	100.12969000000001
ko:K03399	0.0
ko:K03402	179.57763
ko:K03404	3.85843
ko:K03405	5.73747
ko:K03406	424.82693
ko:K03407	110.00686
ko:K03408	43.64607
ko:K03409	5.13352
ko:K03410	20.13126
ko:K03411	15.60407
ko:K03412	14.77963
ko:K03413	79.77589
ko:K03415	8.65475
ko:K03424	234.747269
ko:K03425	73.8716
ko:K03426	137.67971
ko:K03427	780.0373950000001
ko:K03429	35.319410000000005
ko:K03430	61.11319
ko:K03431	332.31822
ko:K03435	3.27395
ko:K03436	110.40097
ko:K03437	136.06928
ko:K03438	132.14921999999999
ko:K03439	176.31577000000001
ko:K03442	168.439
ko:K03444	6.757099999999999
ko:K03446	52.21241
ko:K03449	6.76633
ko:K03451	18.49386
ko:K03453	93.19678
ko:K03455	136.48647
ko:K03457	5.62877
ko:K03458	80.87205
ko:K03465	130.92892
ko:K03466	372.71706
ko:K03469	275.36717
ko:K03470	163.08374
ko:K03471	28.30011
ko:K03473	29.560859999999998
ko:K03474	63.608885
ko:K03475	21.05117
ko:K03480	38.24678
ko:K03481	10.620709999999999
ko:K03483	29.040010000000002
ko:K03484	138.43127
ko:K03486	139.58575
ko:K03487	12.77098
ko:K03488	131.77895
ko:K03489	5.57742
ko:K03491	89.04271
ko:K03492	70.89629
ko:K03493	3.53452
ko:K03495	496.04586
ko:K03496	648.81901
ko:K03497	556.89086
ko:K03498	374.326195
ko:K03499	445.04135
ko:K03500	116.32370999999999
ko:K03501	592.3419
ko:K03502	318.05408
ko:K03503	59.319199999999995
ko:K03517	112.22204
ko:K03518	64.58637
ko:K03521	237.09952
ko:K03522	229.37342
ko:K03523	148.055519
ko:K03524	147.42371
ko:K03525	205.614675
ko:K03526	206.57601400000001
ko:K03527	289.4717
ko:K03529	125.76939
ko:K03530	1228.22992
ko:K03531	331.16092000000003
ko:K03533	13.78532
ko:K03534	31.580060000000003
ko:K03536	650.77467
ko:K03543	138.812165
ko:K03544	254.565379
ko:K03545	685.44223
ko:K03546	146.51926
ko:K03547	204.22795000000002
ko:K03549	10.3408
ko:K03550	121.804815
ko:K03551	153.134719
ko:K03553	151.07088000000002
ko:K03555	254.59566
ko:K03556	40.54274
ko:K03558	42.27845
ko:K03559	135.04871
ko:K03560	44.6018
ko:K03561	291.379638
ko:K03562	30.065
ko:K03563	85.4271
ko:K03564	120.21870000000001
ko:K03565	151.61228
ko:K03566	35.1595
ko:K03567	2.71681
ko:K03568	7.25254
ko:K03569	252.47674999999998
ko:K03570	226.001344
ko:K03571	85.92429
ko:K03572	209.10551
ko:K03574	373.063175
ko:K03575	250.30325
ko:K03578	110.82066
ko:K03579	9.697880000000001
ko:K03580	12.50249
ko:K03581	161.25924
ko:K03584	169.64829
ko:K03585	478.87008
ko:K03587	257.28093
ko:K03588	264.41876
ko:K03589	125.39132000000001
ko:K03590	96.82947999999999
ko:K03592	13.86703
ko:K03593	101.42653
ko:K03594	138.15161
ko:K03595	238.06106
ko:K03596	234.49292
ko:K03599	31.6106
ko:K03600	58.8661
ko:K03601	163.46528
ko:K03602	525.0533
ko:K03604	15.44167
ko:K03605	88.55812
ko:K03606	182.7306
ko:K03608	80.2028
ko:K03609	87.22561999999999
ko:K03610	7.359159999999999
ko:K03612	118.850729
ko:K03613	89.835949
ko:K03614	96.64498
ko:K03615	110.86401000000001
ko:K03616	91.65138999999999
ko:K03617	200.28322
ko:K03618	68.14665
ko:K03619	8.34198
ko:K03620	35.568780000000004
ko:K03621	116.57332
ko:K03624	206.30563999999998
ko:K03625	230.77272499999998
ko:K03628	248.54174
ko:K03629	199.390638
ko:K03630	267.38178999999997
ko:K03631	118.10662
ko:K03634	17.5018
ko:K03636	61.6372
ko:K03637	147.59247
ko:K03639	52.33757
ko:K03640	95.23474
ko:K03641	54.311400000000006
ko:K03642	91.91615999999999
ko:K03644	65.86422
ko:K03646	94.56782
ko:K03647	16.05044
ko:K03648	192.28561
ko:K03649	144.84835999999999
ko:K03650	135.261149
ko:K03651	35.27623
ko:K03652	4.19034
ko:K03654	322.95049
ko:K03655	632.801709
ko:K03657	623.192195
ko:K03658	45.220135
ko:K03660	73.99857
ko:K03664	237.006425
ko:K03665	274.9414
ko:K03666	137.2438
ko:K03668	6.17295
ko:K03671	925.61863
ko:K03672	4.27223
ko:K03673	5.0779
ko:K03676	69.2401
ko:K03684	26.047469
ko:K03685	171.23738
ko:K03686	335.68145
ko:K03687	201.87797
ko:K03688	77.48947
ko:K03694	6.66141
ko:K03695	309.69957
ko:K03696	405.23724
ko:K03697	22.74405
ko:K03698	102.2219
ko:K03699	406.06891
ko:K03700	28.39974
ko:K03701	663.14379
ko:K03702	200.04333
ko:K03703	322.38981
ko:K03704	760.4910699999999
ko:K03705	138.50835
ko:K03706	71.11554
ko:K03707	20.85743
ko:K03708	23.75931
ko:K03709	301.35505
ko:K03710	351.3083
ko:K03711	353.498039
ko:K03716	16.60497
ko:K03718	52.112458000000004
ko:K03719	108.90994
ko:K03722	80.7605
ko:K03723	214.3105
ko:K03724	141.41411
ko:K03727	20.12722
ko:K03732	5.73329
ko:K03733	308.33988999999997
ko:K03734	352.32312
ko:K03735	108.05901
ko:K03736	69.4717
ko:K03737	336.831199
ko:K03738	68.63377
ko:K03739	3.93587
ko:K03740	3.47534
ko:K03741	181.39
ko:K03742	138.5058
ko:K03743	198.65699
ko:K03744	144.35791
ko:K03745	202.3
ko:K03748	8.53264
ko:K03749	5.7191
ko:K03750	131.32537
ko:K03752	63.79
ko:K03753	42.69599
ko:K03758	26.7314
ko:K03760	4.13502
ko:K03761	5.74339
ko:K03762	23.81401
ko:K03763	124.19846
ko:K03767	66.87908
ko:K03768	389.86705
ko:K03769	9.74793
ko:K03770	53.00269
ko:K03771	103.29128
ko:K03772	76.94669
ko:K03773	101.54908
ko:K03774	6.93741
ko:K03775	40.03044
ko:K03778	96.10215000000001
ko:K03779	52.551410000000004
ko:K03780	19.413330000000002
ko:K03781	61.94341
ko:K03783	212.130044
ko:K03784	71.56317
ko:K03785	33.24914
ko:K03786	180.49995
ko:K03787	54.670359999999995
ko:K03789	183.89596
ko:K03790	181.743
ko:K03795	3.8128
ko:K03797	397.29029
ko:K03798	392.542419
ko:K03799	73.58995999999999
ko:K03800	68.06906000000001
ko:K03801	50.76644
ko:K03803	109.05905
ko:K03805	13.683209999999999
ko:K03810	16.1413
ko:K03811	72.31923
ko:K03813	18.560499999999998
ko:K03814	21.661080000000002
ko:K03816	131.56714
ko:K03817	6.6578599999999994
ko:K03818	115.61542
ko:K03819	4.15826
ko:K03820	43.99982
ko:K03821	45.78582
ko:K03823	232.62561
ko:K03824	6.26617
ko:K03826	74.06921
ko:K03827	204.96749
ko:K03828	9.06741
ko:K03830	37.93358
ko:K03832	136.20307
ko:K03833	57.625159999999994
ko:K03837	29.6524
ko:K03839	35.65176
ko:K03841	34.87007
ko:K03851	5.76654
ko:K03856	123.32387
ko:K03885	54.05781
ko:K03892	598.59577
ko:K03923	6.34546
ko:K03924	212.30698
ko:K03925	177.33286
ko:K03926	76.998
ko:K03928	23.10087
ko:K03929	32.54195
ko:K03931	81.44577
ko:K03932	4.79953
ko:K03969	4.33002
ko:K03972	25.073549999999997
ko:K03973	82.91564
ko:K03975	109.95479
ko:K03976	245.10288
ko:K03977	178.4961
ko:K03978	346.83325
ko:K03979	316.32468
ko:K03980	148.31392
ko:K03981	38.03245
ko:K04014	9.08276
ko:K04019	335.43037
ko:K04023	7.06024
ko:K04024	4.37323
ko:K04026	53.79926
ko:K04027	186.30062
ko:K04028	52.8099
ko:K04029	60.530879999999996
ko:K04030	8.24095
ko:K04031	104.63931
ko:K04032	71.0117
ko:K04034	26.38022
ko:K04041	110.76358
ko:K04042	111.18232
ko:K04043	408.38074
ko:K04047	69.44131
ko:K04061	44.4713
ko:K04065	1.32434
ko:K04066	183.664408
ko:K04068	247.27123
ko:K04069	542.58578
ko:K04070	132.46341
ko:K04072	194.34868999999998
ko:K04074	27.10729
ko:K04075	187.61161
ko:K04077	274.1691
ko:K04078	632.16884
ko:K04079	278.18575
ko:K04083	130.61872
ko:K04084	96.61207
ko:K04085	172.46372
ko:K04087	44.445
ko:K04088	32.9959
ko:K04092	28.57524
ko:K04094	140.17024
ko:K04095	45.16907
ko:K04096	317.86645
ko:K04112	20.25893
ko:K04113	19.61527
ko:K04115	6.4292
ko:K04127	7.21968
ko:K04342	5.32419
ko:K04477	107.13751
ko:K04485	164.16242
ko:K04486	191.85197
ko:K04487	257.13704
ko:K04488	162.59879
ko:K04516	39.001909999999995
ko:K04517	147.63956
ko:K04518	333.22218
ko:K04562	35.94781
ko:K04564	85.872739
ko:K04565	40.71015
ko:K04567	277.3418
ko:K04651	264.42163
ko:K04652	184.61614
ko:K04653	280.90164
ko:K04654	75.91137
ko:K04655	49.65864
ko:K04656	58.9129
ko:K04720	285.12973999999997
ko:K04744	46.18825
ko:K04748	10.94747
ko:K04749	204.32471
ko:K04750	4.19151
ko:K04751	92.48924
ko:K04752	35.8368
ko:K04754	4.88416
ko:K04757	37.5043
ko:K04758	2899.69778
ko:K04759	665.71359
ko:K04760	4.84897
ko:K04761	58.87149
ko:K04762	81.60742
ko:K04763	385.78653
ko:K04764	319.1629
ko:K04765	0.0
ko:K04767	19.91975
ko:K04768	15.157449
ko:K04769	34.25156
ko:K04771	314.99652
ko:K04773	112.8429
ko:K04781	4.8829
ko:K04784	13.58742
ko:K04794	8.69243
ko:K04844	14.96517
ko:K04940	125.2788
ko:K05020	9.09629
ko:K05275	4.75209
ko:K05297	498.6726
ko:K05299	9.92051
ko:K05303	11.64528
ko:K05306	55.00122
ko:K05311	11.5769
ko:K05337	402.22630000000004
ko:K05338	10.0656
ko:K05340	36.218270000000004
ko:K05341	41.72713
ko:K05343	41.57925
ko:K05349	708.027914
ko:K05350	76.122
ko:K05351	12.66442
ko:K05352	43.11644
ko:K05363	4.3578
ko:K05364	150.79654
ko:K05366	235.82244
ko:K05367	58.835409999999996
ko:K05373	5.74339
ko:K05396	60.01261
ko:K05499	57.79822
ko:K05501	35.9882
ko:K05515	328.05751
ko:K05516	142.57402
ko:K05520	51.55379
ko:K05521	12.83688
ko:K05524	35.7442
ko:K05539	4.3614
ko:K05540	293.57707
ko:K05541	4.86742
ko:K05548	5.74339
ko:K05589	81.45002
ko:K05591	10.77492
ko:K05592	234.128014
ko:K05593	8.82349
ko:K05595	113.94609
ko:K05597	43.866929999999996
ko:K05601	210.19788
ko:K05606	85.31999
ko:K05739	3.9964
ko:K05770	36.512885
ko:K05772	7.4895499999999995
ko:K05773	4.914
ko:K05776	104.55376000000001
ko:K05780	2.93226
ko:K05781	4.26262
ko:K05783	11.96858
ko:K05785	14.87041
ko:K05786	16.22629
ko:K05788	57.4758
ko:K05794	11.36957
ko:K05795	7.72278
ko:K05796	2.30533
ko:K05799	88.08671
ko:K05800	38.16375
ko:K05801	52.14647000000001
ko:K05802	35.394090000000006
ko:K05805	4.01663
ko:K05807	68.33495
ko:K05808	244.61124999999998
ko:K05810	213.54864
ko:K05811	19.7446
ko:K05813	13.49106
ko:K05814	15.41531
ko:K05815	45.791650000000004
ko:K05823	10.6583
ko:K05825	64.40502000000001
ko:K05832	143.90399
ko:K05833	153.78730000000002
ko:K05837	211.97598
ko:K05838	10.74107
ko:K05845	142.36104
ko:K05846	125.76535
ko:K05847	89.58902
ko:K05878	105.53872
ko:K05879	34.62983
ko:K05881	23.999200000000002
ko:K05882	32.8708
ko:K05895	424.64968000000005
ko:K05896	115.62057
ko:K05917	162.949
ko:K05919	266.72552
ko:K05934	99.79157000000001
ko:K05936	25.09724
ko:K05939	21.95705
ko:K05946	67.93148000000001
ko:K05966	11.8902
ko:K05970	288.7484
ko:K05985	131.56827
ko:K05988	14.76145
ko:K05989	370.537444
ko:K05995	126.46084
ko:K06001	165.18832
ko:K06012	18.60599
ko:K06013	23.1705
ko:K06015	113.92958999999999
ko:K06016	35.41014
ko:K06019	35.36959
ko:K06020	87.06774
ko:K06023	136.24241
ko:K06024	145.52389
ko:K06041	84.0008
ko:K06042	272.07308
ko:K06044	4.59034
ko:K06045	37.59719
ko:K06048	8.691310000000001
ko:K06076	92.70136
ko:K06077	5.41841
ko:K06079	22.02938
ko:K06113	137.621749
ko:K06131	341.12845
ko:K06132	65.42222
ko:K06133	440.81696
ko:K06139	26.597369999999998
ko:K06142	114.04818
ko:K06143	116.06402
ko:K06147	1704.08579
ko:K06148	114.31545
ko:K06149	61.9088
ko:K06153	273.56027
ko:K06155	2.51215
ko:K06158	523.822245
ko:K06162	3.58087
ko:K06163	3.88176
ko:K06164	3.29769
ko:K06165	4.62065
ko:K06166	7.83148
ko:K06167	73.83834999999999
ko:K06168	221.18315
ko:K06173	239.75264
ko:K06175	6.58486
ko:K06177	101.37052
ko:K06178	194.624685
ko:K06179	83.8503
ko:K06180	639.35105
ko:K06181	4.99489
ko:K06182	57.75026
ko:K06183	83.24774
ko:K06186	9.6112
ko:K06187	1058.63076
ko:K06188	81.21906
ko:K06189	32.0953
ko:K06191	111.16510000000001
ko:K06192	4.89271
ko:K06195	7.30722
ko:K06196	46.31327
ko:K06199	287.34829
ko:K06200	138.36123
ko:K06201	134.04955999999999
ko:K06202	12.8
ko:K06203	3.88311
ko:K06204	154.4185
ko:K06206	52.20479
ko:K06207	143.71298
ko:K06209	55.91475
ko:K06212	7.90948
ko:K06213	212.93536
ko:K06215	90.44143
ko:K06217	209.481919
ko:K06218	420.37860000000006
ko:K06223	122.64175
ko:K06236	0.0
ko:K06281	48.89266
ko:K06282	69.57983
ko:K06283	295.95152
ko:K06284	196.04090000000002
ko:K06287	223.91031
ko:K06295	12.79801
ko:K06296	69.31238
ko:K06297	98.48147
ko:K06298	8.207
ko:K06306	59.60033
ko:K06310	4.1749
ko:K06313	4.34199
ko:K06317	395.7591
ko:K06320	78.68903
ko:K06330	10.18942
ko:K06331	11.89844
ko:K06333	204.6048
ko:K06334	162.67095
ko:K06337	11.89844
ko:K06338	10.3088
ko:K06346	191.56524000000002
ko:K06350	13.903
ko:K06351	11.8777
ko:K06373	185.63942
ko:K06374	301.24676999999997
ko:K06378	340.28649
ko:K06379	54.53005
ko:K06381	181.22796
ko:K06382	439.48047
ko:K06383	22.73646
ko:K06384	48.230439000000004
ko:K06385	31.60647
ko:K06386	27.3857
ko:K06387	70.42826
ko:K06390	36.50442
ko:K06391	39.52473
ko:K06392	268.89279999999997
ko:K06393	70.52584999999999
ko:K06394	34.72847
ko:K06395	48.81915
ko:K06396	47.94618
ko:K06397	32.552130000000005
ko:K06398	34.53745
ko:K06399	45.27323
ko:K06400	541.72266
ko:K06402	52.51144
ko:K06403	8.454809000000001
ko:K06404	12.76553
ko:K06405	72.1429
ko:K06406	72.10884
ko:K06407	223.34768
ko:K06408	41.6076
ko:K06409	128.94806
ko:K06410	36.5496
ko:K06411	50.89212
ko:K06412	173.87298
ko:K06413	73.67771
ko:K06415	25.7785
ko:K06416	238.7
ko:K06421	343.1632
ko:K06423	276.607
ko:K06425	34.3345
ko:K06438	33.81232
ko:K06442	85.72566
ko:K06446	3.95789
ko:K06518	137.3564
ko:K06545	4.26004
ko:K06580	10.0947
ko:K06596	11.37012
ko:K06603	9.393699999999999
ko:K06608	2.70871
ko:K06714	173.0316
ko:K06718	5.20368
ko:K06726	101.8862
ko:K06857	64.65423
ko:K06859	145.203188
ko:K06861	138.09547
ko:K06864	56.553495
ko:K06867	89.4977
ko:K06871	214.76117
ko:K06872	235.20111
ko:K06877	46.757107999999995
ko:K06879	16.55474
ko:K06881	220.9653
ko:K06883	11.4755
ko:K06885	7.373
ko:K06888	50.56048
ko:K06889	384.388513
ko:K06890	82.03476
ko:K06891	11.3061
ko:K06893	1.83746
ko:K06894	50.97768
ko:K06895	5.27553
ko:K06897	73.0133
ko:K06898	59.627250000000004
ko:K06901	225.568555
ko:K06902	156.96359999999999
ko:K06903	28.40101
ko:K06904	6.40331
ko:K06905	8.80758
ko:K06907	11.08461
ko:K06908	10.62573
ko:K06909	90.10119900000001
ko:K06910	355.01846
ko:K06911	56.558268
ko:K06915	312.1811
ko:K06919	129.49597
ko:K06920	99.85561
ko:K06921	231.852395
ko:K06923	38.48431
ko:K06925	236.0195
ko:K06926	152.41696
ko:K06928	4.02573
ko:K06934	28.1332
ko:K06940	56.65047
ko:K06941	197.96696
ko:K06942	140.71935
ko:K06949	257.29635
ko:K06950	114.560908
ko:K06952	13.6644
ko:K06956	24.973019999999998
ko:K06958	262.02761
ko:K06959	162.2269
ko:K06960	559.84402
ko:K06962	17.143615
ko:K06966	158.56672799999998
ko:K06967	40.31525
ko:K06968	46.124230000000004
ko:K06969	379.04158
ko:K06970	3.47005
ko:K06971	60.111119
ko:K06972	57.44438
ko:K06973	63.941085
ko:K06975	198.017
ko:K06978	43.68676
ko:K06987	21.397289999999998
ko:K06988	5.64783
ko:K06989	42.10671
ko:K06993	3.9055
ko:K06996	70.53449
ko:K06997	140.951739
ko:K06998	18.86669
ko:K06999	42.86503
ko:K07000	76.54467
ko:K07001	444.41669
ko:K07003	108.43869
ko:K07005	287.537184
ko:K07006	23.47243
ko:K07007	117.31179
ko:K07009	22.01058
ko:K07010	152.85038
ko:K07011	196.02857
ko:K07012	66.14151
ko:K07013	8.07489
ko:K07014	12.79622
ko:K07015	54.226910000000004
ko:K07016	7.52644
ko:K07017	5.54235
ko:K07019	6.41897
ko:K07023	94.42412
ko:K07025	331.31759
ko:K07027	523.578929
ko:K07029	166.44678
ko:K07030	92.831014
ko:K07031	69.38258
ko:K07032	25.95214
ko:K07033	222.21976999999998
ko:K07034	4.63519
ko:K07035	93.20918999999999
ko:K07037	40.74499
ko:K07038	33.30093
ko:K07039	30.932
ko:K07040	96.9511
ko:K07042	170.74466
ko:K07043	287.6846
ko:K07045	445.31741
ko:K07046	5.9745
ko:K07048	2.86289
ko:K07051	5.76692
ko:K07052	301.28349000000003
ko:K07053	179.06975
ko:K07056	192.879899
ko:K07058	143.55248
ko:K07061	0.0
ko:K07062	9.633
ko:K07069	157.888
ko:K07071	21.63711
ko:K07074	23.220660000000002
ko:K07075	231.86247
ko:K07078	90.27489
ko:K07079	665.0977399999999
ko:K07080	62.37069
ko:K07082	156.46492
ko:K07084	10.6372
ko:K07085	330.137435
ko:K07088	390.50459
ko:K07089	180.15305
ko:K07090	951.91069
ko:K07091	89.91003
ko:K07095	401.71954
ko:K07098	143.049985
ko:K07099	48.06619
ko:K07101	6.56279
ko:K07102	74.31128
ko:K07105	403.11758000000003
ko:K07106	110.2607
ko:K07107	195.11458000000002
ko:K07109	10.58744
ko:K07110	62.8345
ko:K07112	90.68177
ko:K07114	270.87843
ko:K07115	1.99181
ko:K07118	85.54202
ko:K07120	15.12305
ko:K07121	31.58145
ko:K07122	46.7792
ko:K07124	121.67936999999999
ko:K07126	839.1740900000001
ko:K07130	10.4013
ko:K07132	7.05278
ko:K07133	923.03575
ko:K07137	572.84391
ko:K07138	363.28954999999996
ko:K07139	143.11167
ko:K07141	23.78717
ko:K07148	97.88958
ko:K07149	20.5459
ko:K07150	47.3478
ko:K07154	299.05726
ko:K07160	18.18523
ko:K07162	72.7685
ko:K07164	63.69802
ko:K07166	375.90222
ko:K07171	128.54648
ko:K07172	27.0109
ko:K07173	155.17857
ko:K07175	130.55819
ko:K07177	12.79815
ko:K07180	4.99896
ko:K07183	6.04625
ko:K07184	10.3393
ko:K07192	208.56346
ko:K07213	298.280955
ko:K07214	23.4165
ko:K07216	118.37145
ko:K07217	17.936230000000002
ko:K07219	62.54184
ko:K07220	85.31294
ko:K07221	42.33013
ko:K07223	27.92047
ko:K07230	12.19242
ko:K07231	3.65156
ko:K07238	611.047539
ko:K07239	5.28636
ko:K07240	365.160409
ko:K07243	17.22579
ko:K07246	12.8781
ko:K07248	30.81871
ko:K07250	15.94336
ko:K07258	435.641005
ko:K07259	87.80788
ko:K07260	74.03017
ko:K07262	5.87931
ko:K07263	202.537669
ko:K07267	8.13395
ko:K07271	197.74741
ko:K07272	5.61188
ko:K07273	234.30679
ko:K07275	22.1648
ko:K07276	5.21576
ko:K07277	299.531609
ko:K07278	65.91053
ko:K07281	5.16195
ko:K07282	230.54335
ko:K07283	3.17541
ko:K07284	538.78412
ko:K07289	161.13841
ko:K07301	222.93062
ko:K07302	16.08677
ko:K07304	96.55199
ko:K07305	4.27426
ko:K07306	137.60465
ko:K07307	192.94042
ko:K07308	241.74038
ko:K07309	43.67916
ko:K07310	12.11107
ko:K07311	16.997790000000002
ko:K07313	67.04126
ko:K07315	59.08254
ko:K07316	195.70469
ko:K07318	11.49258
ko:K07319	6.77919
ko:K07322	136.1841
