KEGG_ko	anonymous_reads0
ko:K02068	2.48987
ko:K02069	2.1581479999999997
ko:K02071	9.401116
ko:K02072	7.8328429999999996
ko:K02073	7.373569
ko:K02074	0.912436
ko:K02075	3.9402459999999997
ko:K02076	2.344532
ko:K02077	1.634642
ko:K02078	63.603342
ko:K02080	0.131865
ko:K02081	5.189049
ko:K02082	2.82224
ko:K02083	0.613785
ko:K02085	4.255415
ko:K02086	0.273169
ko:K02088	0.279781
ko:K02089	1.06067
ko:K02090	1.88809
ko:K02091	1.06067
ko:K02099	0.6072550000000001
ko:K02100	8.230148
ko:K02103	0.181844
ko:K02108	15.038863
ko:K02109	14.186603999999999
ko:K02110	46.184244
ko:K02111	13.286431
ko:K02112	22.753808
ko:K02113	14.09872
ko:K02114	18.660179
ko:K02115	12.50647
ko:K02116	1.9977
ko:K02117	7.0662899999999995
ko:K02118	6.3376660000000005
ko:K02119	1.7771050000000002
ko:K02120	4.217588
ko:K02121	3.826292
ko:K02122	7.011958
ko:K02123	14.127666999999999
ko:K02124	16.992487
ko:K02126	0.664267
ko:K02127	3.5187619999999997
ko:K02128	0.159812
ko:K02130	0.051699
ko:K02132	13.37058
ko:K02133	2.136597
ko:K02134	1.128741
ko:K02135	1.70009
ko:K02138	0.855828
ko:K02140	1.951695
ko:K02144	0.619722
ko:K02145	74.6027
ko:K02146	4.184092
ko:K02152	1.410708
ko:K02155	0.423544
ko:K02156	0.291669
ko:K02157	40.93339
ko:K02160	2.532419
ko:K02161	1.3352
ko:K02163	1.3352
ko:K02168	0.527887
ko:K02169	4.965508
ko:K02171	12.401720000000001
ko:K02172	17.236698
ko:K02182	0.34215
ko:K02183	7.786878000000001
ko:K02184	573.732476
ko:K02186	0.443311
ko:K02187	0.808762
ko:K02188	4.891301
ko:K02189	3.208546
ko:K02190	13.794094999999999
ko:K02191	0.596745
ko:K02193	0.9062570000000001
ko:K02194	4.857635
ko:K02195	1.485009
ko:K02196	4.34642
ko:K02197	2.091181
ko:K02198	1.46224
ko:K02199	0.545053
ko:K02200	0.466819
ko:K02203	0.651632
ko:K02204	15.40973
ko:K02206	0.279781
ko:K02207	3.4575620000000002
ko:K02208	109.30881
ko:K02209	2.44809
ko:K02212	2.829589
ko:K02216	1.01717
ko:K02217	7.723617
ko:K02221	6.958572
ko:K02224	27.026827
ko:K02226	8.895868
ko:K02227	35.156352
ko:K02230	3.79737
ko:K02231	34.076551
ko:K02232	6.417565
ko:K02233	22.969756
ko:K02235	1.630186
ko:K02236	0.65957
ko:K02237	15.365285
ko:K02238	27.728849
ko:K02241	0.208856
ko:K02242	3.556873
ko:K02250	1.4899
ko:K02256	1.004079
ko:K02258	1.7142169999999999
ko:K02261	3.100696
ko:K02263	12.036346
ko:K02264	15.489
ko:K02266	1.14807
ko:K02267	1.03792
ko:K02268	0.541337
ko:K02270	4.03032
ko:K02271	2.21656
ko:K02278	1.22021
ko:K02279	3.348635
ko:K02280	2.412751
ko:K02282	2.497315
ko:K02283	9.462098
ko:K02291	0.620276
ko:K02302	6.279178999999999
ko:K02303	4.846496
ko:K02304	30.257490999999998
ko:K02308	2.424187
ko:K02311	0.115523
ko:K02313	14.068416
ko:K02314	24.432411
ko:K02315	14.493343000000001
ko:K02316	29.275765999999997
ko:K02324	10.669595
ko:K02328	3.565013
ko:K02333	1.76789
ko:K02334	2.737662
ko:K02335	13.091658
ko:K02337	20.006355
ko:K02338	18.764901000000002
ko:K02339	0.510097
ko:K02340	9.176193
ko:K02341	10.104161
ko:K02342	19.927284
ko:K02343	9.557838
ko:K02346	19.234164
ko:K02348	0.5844849999999999
ko:K02350	645.888315
ko:K02352	0.6685110000000001
ko:K02353	0.348384
ko:K02354	0.5967
ko:K02355	28.175877
ko:K02356	10.240705
ko:K02357	29.436931
ko:K02358	20.046909
ko:K02359	1.2154749999999999
ko:K02360	2.504364
ko:K02361	5.14959
ko:K02371	15.586279
ko:K02372	4.332165
ko:K02377	6.405534
ko:K02379	0.936862
ko:K02380	0.787177
ko:K02385	2.74543
ko:K02387	1.646441
ko:K02388	3.111471
ko:K02389	1.099665
ko:K02390	1.780723
ko:K02392	1.608873
ko:K02395	1.788023
ko:K02396	1.291853
ko:K02397	1.9536430000000002
ko:K02398	0.733956
ko:K02400	6.406222
ko:K02401	0.998443
ko:K02404	0.225223
ko:K02405	0.766047
ko:K02406	3.1613379999999998
ko:K02407	3.319264
ko:K02408	1.9226020000000001
ko:K02409	1.316851
ko:K02410	6.636562999999999
ko:K02411	1.184928
ko:K02412	1.7049189999999999
ko:K02413	1.4422730000000001
ko:K02414	1.078486
ko:K02415	5.14403
ko:K02416	3.011072
ko:K02417	2.4478139999999997
ko:K02418	0.702359
ko:K02419	0.711766
ko:K02420	2.033099
ko:K02421	4.573185
ko:K02422	1.043505
ko:K02424	0.420633
ko:K02426	5.4113
ko:K02427	2.604602
ko:K02428	26.327205
ko:K02429	6.037362
ko:K02431	0.350565
ko:K02432	1.999881
ko:K02433	13.292836
ko:K02434	25.947759
ko:K02435	29.826601
ko:K02437	14.244261
ko:K02438	10.588082
ko:K02440	3.1444360000000002
ko:K02441	0.247628
ko:K02443	0.8921840000000001
ko:K02444	0.324925
ko:K02445	7.677927
ko:K02446	0.633167
ko:K02449	0.048328
ko:K02450	2.2727559999999998
ko:K02453	0.624881
ko:K02454	0.9100630000000001
ko:K02455	0.599436
ko:K02456	2.381897
ko:K02457	0.167014
ko:K02458	0.368026
ko:K02469	24.091132
ko:K02470	20.420857
ko:K02471	1.01779
ko:K02472	5.102633
ko:K02473	4.832278
ko:K02474	5.883612
ko:K02475	0.7065589999999999
ko:K02477	15.705254
ko:K02478	0.6204689999999999
ko:K02481	7.767079
ko:K02483	4.869299
ko:K02484	10.271472
ko:K02487	0.659786
ko:K02492	10.747197
ko:K02493	10.427662
ko:K02499	5.698653
ko:K02500	15.70185
ko:K02501	25.563022
ko:K02502	11.299495
ko:K02503	13.578457
ko:K02506	0.65957
ko:K02507	0.575547
ko:K02514	0.298937
ko:K02517	4.480301
ko:K02518	89.385468
ko:K02519	21.451999
ko:K02520	11.895098
ko:K02521	0.386661
ko:K02523	4.001622
ko:K02527	5.794586000000001
ko:K02528	17.039895
ko:K02529	55.987221999999996
ko:K02530	0.609683
ko:K02532	4.149731
ko:K02535	0.666807
ko:K02536	4.629196
ko:K02538	3.149363
ko:K02540	0.0
ko:K02548	4.885396
ko:K02549	1.240721
ko:K02551	4.426863
ko:K02552	5.840421
ko:K02556	0.654399
ko:K02557	2.567915
ko:K02558	1.517924
ko:K02560	0.348471
ko:K02563	14.962807
ko:K02564	21.835888
ko:K02566	4.2647829999999995
ko:K02567	2.673474
ko:K02568	2.896954
ko:K02570	4.508792
ko:K02572	1.221598
ko:K02573	11.700306
ko:K02574	4.496924
ko:K02575	0.181643
ko:K02580	1340.581613
ko:K02584	0.301898
ko:K02585	26.714162
ko:K02586	1.3767580000000001
ko:K02587	9.984714
ko:K02588	11.852909
ko:K02589	1.998862
ko:K02590	2.2950209999999998
ko:K02591	4.153779
ko:K02592	0.869962
ko:K02594	2.9056689999999996
ko:K02596	0.386587
ko:K02599	1.11063
ko:K02600	15.556794
ko:K02601	18.099001
ko:K02602	2.9155490000000004
ko:K02605	0.570552
ko:K02614	4.498137
ko:K02617	1.0109439999999998
ko:K02619	5.3905140000000005
ko:K02621	5.182951
ko:K02622	5.321746
ko:K02626	0.171515
ko:K02647	4.417515
ko:K02650	2.387184
ko:K02651	2.2861540000000002
ko:K02652	3.266808
ko:K02653	4.644175
ko:K02654	11.126541
ko:K02655	0.419173
ko:K02662	3.08894
ko:K02664	0.387534
ko:K02666	4.46119
ko:K02669	5.271012
ko:K02671	0.857098
ko:K02674	0.516575
ko:K02677	10.6784
ko:K02679	0.247834
ko:K02687	5.893588
ko:K02688	1.63268
ko:K02689	0.247752
ko:K02690	0.247752
ko:K02733	0.143152
ko:K02737	0.530157
ko:K02738	7.468539999999999
ko:K02739	0.143152
ko:K02740	0.530157
ko:K02741	7.468539999999999
ko:K02744	11.311537
ko:K02745	18.332373999999998
ko:K02746	1.4652530000000001
ko:K02747	1.41836
ko:K02749	2.571007
ko:K02750	2.571007
ko:K02755	8.438638000000001
ko:K02756	8.438638000000001
ko:K02757	8.438638000000001
ko:K02759	11.750868
ko:K02760	11.126850000000001
ko:K02761	5.575879
ko:K02768	9.926739999999999
ko:K02769	9.031244
ko:K02770	8.886516
ko:K02773	2.7877140000000002
ko:K02774	22.715774
ko:K02775	2.635849
ko:K02777	7.756864
ko:K02778	1.892893
ko:K02779	1.892893
ko:K02781	0.361818
ko:K02782	7.055225
ko:K02783	8.719975
ko:K02784	10.27135
ko:K02790	4.1997029999999995
ko:K02791	4.1997029999999995
ko:K02793	5.889094999999999
ko:K02794	6.257588
ko:K02795	7.386354
ko:K02796	5.130439
ko:K02798	3.480898
ko:K02799	1.317842
ko:K02800	1.317842
ko:K02802	1.3408229999999999
ko:K02803	6.070512
ko:K02804	6.070512
ko:K02805	13.744911
ko:K02806	3.302055
ko:K02808	1.87873
ko:K02809	3.039301
ko:K02810	3.039301
ko:K02814	0.291588
ko:K02815	0.204582
ko:K02818	0.34401499999999996
ko:K02819	0.34401499999999996
ko:K02821	1.267691
ko:K02822	4.130288
ko:K02823	12.270569
ko:K02824	9.62499
ko:K02825	9.995655
ko:K02830	0.0
ko:K02832	0.78099
ko:K02833	1.6781
ko:K02834	14.075563
ko:K02835	14.958451
ko:K02836	15.0194
ko:K02837	11.685811
ko:K02838	24.757714
ko:K02839	1.76502
ko:K02841	2.053459
ko:K02842	0.38025
ko:K02843	8.696596
ko:K02847	3.734523
ko:K02849	0.254628
ko:K02851	2.035212
ko:K02852	1.071162
ko:K02856	4.315547
ko:K02858	0.188582
ko:K02860	10.948109
ko:K02861	0.618678
ko:K02863	17.70458
ko:K02864	18.71112
ko:K02865	2.8558660000000002
ko:K02866	2.975416
ko:K02867	13.209335000000001
ko:K02870	0.702441
ko:K02871	14.94656
ko:K02873	0.403204
ko:K02874	23.914026
ko:K02875	1.94435
ko:K02876	15.498539000000001
ko:K02877	0.648225
ko:K02878	14.803843
ko:K02879	16.005114
ko:K02880	6.565112999999999
ko:K02881	18.836996
ko:K02882	0.972072
ko:K02884	14.364875
ko:K02885	0.554218
ko:K02886	12.108467
ko:K02887	14.141502000000001
ko:K02888	20.242981999999998
ko:K02889	14.136954
ko:K02890	22.325223
ko:K02891	2.124907
ko:K02892	30.923791
ko:K02893	11.640595
ko:K02895	28.112856
ko:K02896	1.65916
ko:K02897	9.038293
ko:K02898	0.845679
ko:K02899	39.265381
ko:K02900	0.0
ko:K02901	2.44809
ko:K02902	155.384106
ko:K02903	0.972072
ko:K02904	62.54994
ko:K02905	3.4395480000000003
ko:K02906	10.924865
ko:K02907	93.003675
ko:K02908	118.221
ko:K02909	55.599251
ko:K02910	11.082434
ko:K02911	43.175016
ko:K02912	1.850772
ko:K02913	31.852542
ko:K02914	51.664027000000004
ko:K02915	0.486126
ko:K02916	73.50396
ko:K02917	0.718082
ko:K02919	2.21969
ko:K02920	3.09861
ko:K02925	59.8578
ko:K02926	16.151188
ko:K02927	0.139724
ko:K02929	5.91513
ko:K02930	4.647355
ko:K02931	15.057603
ko:K02932	2.342096
ko:K02933	10.62435
ko:K02934	2.659766
ko:K02935	22.344260000000002
ko:K02936	14.677831999999999
ko:K02937	5.840781
ko:K02939	18.038174
ko:K02940	2.055688
ko:K02941	0.493555
ko:K02942	0.230155
ko:K02943	0.875304
ko:K02945	22.651844
ko:K02946	26.966022
ko:K02947	3.7591270000000003
ko:K02948	16.748648
ko:K02950	18.552959
ko:K02951	109.18310199999999
ko:K02952	20.771853
ko:K02954	52.616199
ko:K02956	35.738042
ko:K02957	0.300815
ko:K02958	4.92593
ko:K02959	48.659048
ko:K02961	45.40511
ko:K02962	0.529753
ko:K02963	73.287193
ko:K02964	3.0611960000000003
ko:K02965	43.011451
ko:K02966	1.94414
ko:K02967	15.144902
ko:K02968	58.226438
ko:K02969	1.16128
ko:K02970	23.180325
ko:K02971	0.0
ko:K02974	5.7304829999999995
ko:K02976	4.86087
ko:K02977	21.622
ko:K02979	0.0
ko:K02981	6.78915
ko:K02982	15.379816
ko:K02983	0.0
ko:K02984	25.340985
ko:K02985	4.741552
ko:K02986	12.993244
ko:K02987	3.096244
ko:K02988	32.533927
ko:K02989	10.7467
ko:K02990	53.228986
ko:K02991	1.41036
ko:K02992	9.935401
ko:K02993	52.38400800000001
ko:K02994	17.687216
ko:K02995	0.912679
ko:K02996	11.881197
ko:K02997	0.69252
ko:K02998	217.214989
ko:K03005	1.53188
ko:K03006	20.630564
ko:K03007	0.871435
ko:K03010	0.304232
ko:K03012	1.11019
ko:K03013	0.369695
ko:K03016	0.0
ko:K03018	21.401318
ko:K03019	15.493
ko:K03020	0.667601
ko:K03024	2.6704
ko:K03025	0.869284
ko:K03027	0.811286
ko:K03028	0.046314
ko:K03029	0.427018
ko:K03030	7.4305
ko:K03032	0.663416
ko:K03035	19.48549
ko:K03038	1.984115
ko:K03040	13.417461
ko:K03043	38.138434000000004
ko:K03046	19.690247
ko:K03060	30.492459
ko:K03062	37.761792
ko:K03063	0.283169
ko:K03064	1.545148
ko:K03066	2.415749
ko:K03068	39.333782
ko:K03070	13.289232
ko:K03071	2.39361
ko:K03072	9.927495
ko:K03073	43.483808
ko:K03074	3.15944
ko:K03075	101.634118
ko:K03076	13.651057
ko:K03077	7.929345
ko:K03079	0.227159
ko:K03083	0.382784
ko:K03086	14.242744
ko:K03088	247.63696
ko:K03089	1.61323
ko:K03090	0.251826
ko:K03091	15.503933
ko:K03092	8.758248
ko:K03093	0.2922
ko:K03094	2.67369
ko:K03097	9.938438
ko:K03098	157.13409199999998
ko:K03100	26.078346
ko:K03101	15.121417
ko:K03102	5.7265060000000005
ko:K03104	3.65864
ko:K03106	10.738386
ko:K03108	0.114399
ko:K03110	12.659112
ko:K03111	38.591287
ko:K03113	2.047888
ko:K03115	3.09861
ko:K03116	26.367027
ko:K03117	7.94246
ko:K03118	7.980233
ko:K03121	702.802466
ko:K03123	1.73857
ko:K03125	4.222444
ko:K03129	31.622429999999998
ko:K03132	0.847088
ko:K03133	0.055074
ko:K03135	9.217779
ko:K03138	2.054678
ko:K03144	0.305008
ko:K03145	2.819227
ko:K03146	0.17582
ko:K03147	12.748789
ko:K03148	4.8501650000000005
ko:K03149	6.687279
ko:K03150	13.863132
ko:K03151	2.816852
ko:K03152	10.60204
ko:K03154	57.369578000000004
ko:K03156	0.4468
ko:K03157	0.696768
ko:K03164	3.7013249999999998
ko:K03165	0.0
ko:K03168	9.575592
ko:K03169	37.960432
ko:K03171	0.186299
ko:K03175	0.433887
ko:K03177	28.043869
ko:K03178	4.129329
ko:K03179	3.4368879999999997
ko:K03182	1.500591
ko:K03183	9.184357
ko:K03186	4.494534
ko:K03187	0.950152
ko:K03188	0.7348030000000001
ko:K03189	1.570716
ko:K03190	1.087876
ko:K03200	3.338
ko:K03205	54.985263
ko:K03210	16.154776000000002
ko:K03211	0.395391
ko:K03213	0.869284
ko:K03215	76.068552
ko:K03216	9.711738
ko:K03217	13.131078
ko:K03218	44.505169
ko:K03223	0.313283
ko:K03224	0.82241
ko:K03231	10.247043
ko:K03232	0.871435
ko:K03233	0.0
ko:K03234	6.802954000000001
ko:K03238	0.423544
ko:K03243	7.518314
ko:K03250	5.56919
ko:K03252	9.219935
ko:K03255	1.995115
ko:K03257	1.6781
ko:K03258	6.786085
ko:K03259	2.577938
ko:K03260	0.632549
ko:K03263	0.29819
ko:K03265	114.37200800000001
ko:K03269	5.202636
ko:K03270	7.295742
ko:K03271	2.612612
ko:K03272	2.8868530000000003
ko:K03273	8.756292
ko:K03274	2.824933
ko:K03281	10.681394
ko:K03282	7.803998
ko:K03283	3.5455959999999997
ko:K03284	15.870146000000002
ko:K03285	1.902874
ko:K03286	8.514404
ko:K03289	1.200842
ko:K03290	2.706861
ko:K03292	7.677275
ko:K03293	2.1444229999999997
ko:K03294	12.158571
ko:K03296	44.781068
ko:K03297	1.708421
ko:K03298	0.079101
ko:K03299	4.210455
ko:K03300	10.858233
ko:K03301	0.342276
ko:K03303	4.560397
ko:K03305	4.340599
ko:K03306	10.240521000000001
ko:K03307	19.25808
ko:K03308	34.613942
ko:K03310	19.439287
ko:K03311	2.100984
ko:K03312	4.837679
ko:K03313	7.370437
ko:K03315	10.303568
ko:K03316	8.420708
ko:K03317	2.663881
ko:K03319	1.170736
ko:K03320	8.159546
ko:K03321	7.394072
ko:K03322	13.167751
ko:K03324	19.878118
ko:K03325	7.339681000000001
ko:K03326	4.415067
ko:K03327	12.365393999999998
ko:K03328	6.609004
ko:K03331	1.03792
ko:K03332	7.929778
ko:K03335	1.9313749999999998
ko:K03336	0.37795599999999996
ko:K03337	0.183369
ko:K03338	0.13607
ko:K03340	21.459143
ko:K03341	0.0
ko:K03342	0.169137
ko:K03347	0.809036
ko:K03348	0.0
ko:K03350	0.784249
ko:K03351	0.906959
ko:K03364	3.132455
ko:K03365	0.580673
ko:K03367	2.50172
ko:K03368	6.955663
ko:K03369	0.400398
ko:K03371	0.400398
ko:K03373	0.0
ko:K03374	0.0
ko:K03375	0.181561
ko:K03377	1.1207259999999999
ko:K03382	0.6251260000000001
ko:K03385	5.013974
ko:K03386	11.438020999999999
ko:K03387	1.346722
ko:K03388	5.933491
ko:K03389	2.972951
ko:K03390	3.008148
ko:K03394	5.73137
ko:K03399	0.0
ko:K03402	10.142834
ko:K03404	0.223889
ko:K03405	0.332942
ko:K03406	28.338783
ko:K03407	5.637165
ko:K03408	2.530857
ko:K03409	0.297746
ko:K03410	1.16785
ko:K03411	0.882673
ko:K03412	0.857592
ko:K03413	5.958152
ko:K03415	0.502197
ko:K03419	1.141626
ko:K03424	132.283892
ko:K03425	4.19935
ko:K03426	13.480872
ko:K03427	47.752939
ko:K03429	2.049649
ko:K03430	2.417875
ko:K03431	19.259267
ko:K03435	0.189984
ko:K03436	6.405888
ko:K03437	29.936263
ko:K03438	7.667685
ko:K03439	9.98977
ko:K03442	10.227723
ko:K03444	0.183418
ko:K03446	3.047265
ko:K03449	0.392656
ko:K03450	4.1108519999999995
ko:K03451	1.061226
ko:K03453	5.4943290000000005
ko:K03455	8.866565
ko:K03457	0.326651
ko:K03458	5.8190040000000005
ko:K03462	0.095143
ko:K03465	7.544414
ko:K03466	21.48413
ko:K03469	17.028150999999998
ko:K03470	10.355395
ko:K03471	1.642201
ko:K03473	1.705354
ko:K03474	3.260449
ko:K03475	1.300493
ko:K03480	2.471846
ko:K03481	0.910347
ko:K03483	1.689122
ko:K03484	7.932894999999999
ko:K03486	8.16942
ko:K03487	0.7400709999999999
ko:K03488	7.38903
ko:K03489	0.323632
ko:K03491	5.155159
ko:K03492	4.080253
ko:K03493	0.209144
ko:K03495	27.845082
ko:K03496	39.332259
ko:K03497	32.341864
ko:K03498	19.657746
ko:K03499	24.378583
ko:K03500	6.251774
ko:K03501	34.089629
ko:K03502	20.39418
ko:K03503	3.41205
ko:K03515	4.238865
ko:K03517	6.5086569999999995
ko:K03518	8.248039
ko:K03521	13.178487
ko:K03522	11.84137
ko:K03523	8.421976
ko:K03524	8.417082
ko:K03525	17.611188
ko:K03526	21.675346
ko:K03527	19.842567
ko:K03529	7.056208
ko:K03530	69.144076
ko:K03531	14.766008
ko:K03533	0.799836
ko:K03534	1.8281679999999998
ko:K03536	33.959445
ko:K03539	0.805929
ko:K03540	1.06067
ko:K03543	7.891718999999999
ko:K03544	110.657688
ko:K03545	39.660306
ko:K03546	9.150815999999999
ko:K03547	11.565061
ko:K03549	0.600124
ko:K03550	7.057113
ko:K03551	8.853535
ko:K03553	11.703106
ko:K03555	13.812802
ko:K03556	2.347924
ko:K03558	2.45261
ko:K03559	7.469572
ko:K03560	2.587
ko:K03561	18.730212
ko:K03562	1.74446
ko:K03563	4.8985199999999995
ko:K03564	6.972899
ko:K03565	8.773983000000001
ko:K03566	2.03333
ko:K03567	0.157617
ko:K03568	0.42088000000000003
ko:K03569	15.669601
ko:K03570	15.059830999999999
ko:K03571	5.972488
ko:K03572	13.198594
ko:K03574	13.44053
ko:K03575	14.964216
ko:K03578	3.977592
ko:K03579	0.562782
ko:K03580	0.666218
ko:K03581	8.669184
ko:K03584	7.3281730000000005
ko:K03585	28.845234
ko:K03587	14.970198
ko:K03588	15.051536
ko:K03589	7.266465
ko:K03590	5.521826
ko:K03592	0.8139190000000001
ko:K03593	5.146968
ko:K03594	7.912207
ko:K03595	14.535715
ko:K03596	13.397499
ko:K03599	1.834
ko:K03600	3.41306
ko:K03601	9.992546
ko:K03602	30.663911
ko:K03604	0.88751
ko:K03605	4.98282
ko:K03606	10.210526
ko:K03608	4.883089
ko:K03609	5.653015
ko:K03610	0.426997
ko:K03612	6.8042549999999995
ko:K03613	5.262753
ko:K03614	6.936272
ko:K03615	12.057224
ko:K03616	10.961616000000001
ko:K03617	12.640778999999998
ko:K03618	3.905377
ko:K03619	0.483838
ko:K03620	2.061411
ko:K03621	6.305771
ko:K03624	14.162389000000001
ko:K03625	12.737323
ko:K03626	0.562213
ko:K03628	15.646106
ko:K03629	11.421538
ko:K03630	15.296058
ko:K03631	6.615022
ko:K03634	1.014972
ko:K03636	3.561832
ko:K03637	10.223079
ko:K03639	3.0333449999999997
ko:K03640	5.524495000000001
ko:K03641	3.15177
ko:K03642	5.332531
ko:K03644	8.802825
ko:K03646	9.604279
ko:K03647	0.931002
ko:K03648	11.73997
ko:K03649	8.397367
ko:K03650	11.286029
ko:K03651	2.046862
ko:K03652	0.243115
ko:K03654	25.254435
ko:K03655	36.790112
ko:K03657	38.136106
ko:K03658	2.81697
ko:K03660	4.288753
ko:K03663	0.435701
ko:K03664	13.697691
ko:K03665	17.562076
ko:K03666	7.92703
ko:K03668	0.358145
ko:K03671	55.444386
ko:K03672	0.247834
ko:K03673	0.29462
ko:K03676	3.9898
ko:K03678	0.0
ko:K03681	0.131001
ko:K03684	1.511562
ko:K03685	20.692286
ko:K03686	19.027085
ko:K03687	14.502115
ko:K03688	4.702435
ko:K03694	0.386545
ko:K03695	18.139716999999997
ko:K03696	23.343683
ko:K03697	1.849054
ko:K03698	5.923802
ko:K03699	23.592538
ko:K03700	1.645161
ko:K03701	40.234853
ko:K03702	11.234049
ko:K03703	20.128872
ko:K03704	44.307102
ko:K03705	8.375269
ko:K03706	4.656759
ko:K03707	1.210233
ko:K03708	1.3780430000000001
ko:K03709	17.432454
ko:K03710	19.247715
ko:K03711	24.905352
ko:K03716	0.963453
ko:K03718	3.022134
ko:K03719	6.223042
ko:K03722	4.06743
ko:K03723	11.141712
ko:K03724	3.534129
ko:K03727	1.167551
ko:K03728	0.511726
ko:K03730	0.412452
ko:K03732	0.332247
ko:K03733	17.274787
ko:K03734	20.611554
ko:K03735	5.965584
ko:K03736	3.709511
ko:K03737	20.097297
ko:K03738	3.969233
ko:K03739	0.228402
ko:K03740	0.20168
ko:K03741	10.235069
ko:K03742	7.965998
ko:K03743	11.45544
ko:K03744	9.125397
ko:K03745	11.6674
ko:K03748	0.494989
ko:K03749	0.331883
ko:K03750	7.633297
ko:K03752	3.70152
ko:K03753	2.4766440000000003
ko:K03758	1.551228
ko:K03760	0.239969
ko:K03761	0.333143
ko:K03762	1.381917
ko:K03763	7.416018
ko:K03766	0.33761
ko:K03767	9.951319999999999
ko:K03768	22.812116
ko:K03769	0.5656479999999999
ko:K03770	4.797524
ko:K03771	8.667083
ko:K03772	4.37932
ko:K03773	4.791833
ko:K03774	0.402316
ko:K03775	2.156491
ko:K03778	2.9660130000000002
ko:K03779	3.0493959999999998
ko:K03780	1.126353
ko:K03781	3.941408
ko:K03783	15.166344
ko:K03784	4.149406
ko:K03785	2.4619419999999996
ko:K03786	11.156917
ko:K03787	3.151924
ko:K03789	12.964817
ko:K03790	10.540617000000001
ko:K03792	1.05041
ko:K03795	0.221232
ko:K03797	23.42743
ko:K03798	23.179976
ko:K03799	3.67727
ko:K03800	3.882704
ko:K03801	3.23423
ko:K03803	6.237558999999999
ko:K03805	0.7938780000000001
ko:K03810	0.936302
ko:K03811	2.787255
ko:K03813	1.076999
ko:K03814	1.256606
ko:K03816	7.513095
ko:K03817	0.386256
ko:K03818	7.418113
ko:K03819	0.241212
ko:K03820	2.551641
ko:K03821	2.6121670000000003
ko:K03823	13.450389
ko:K03824	0.363525
ko:K03826	4.296095
ko:K03827	11.625516000000001
ko:K03828	0.525848
ko:K03830	2.57894
ko:K03832	9.084507
ko:K03833	3.339271
ko:K03837	1.72077
ko:K03839	2.067345
ko:K03841	2.012524
ko:K03842	0.333693
ko:K03850	0.081295
ko:K03851	0.334643
ko:K03853	96.448026
ko:K03856	6.687946
ko:K03858	0.9400299999999999
ko:K03859	1.228953
ko:K03872	1.112982
ko:K03875	0.288696
ko:K03878	5.195779999999999
ko:K03881	0.0
ko:K03882	0.127931
ko:K03884	14.560076
ko:K03885	2.805531
ko:K03892	34.390526
ko:K03900	6.241639
ko:K03910	430.504212
ko:K03913	0.615826
ko:K03915	1.1817060000000001
ko:K03916	1.6261100000000002
ko:K03917	2.697526
ko:K03923	0.368157
ko:K03924	14.916426
ko:K03925	9.975763
ko:K03926	4.46207
ko:K03927	6.1484950000000005
ko:K03928	1.340492
ko:K03929	1.887731
ko:K03931	5.284601
ko:K03932	0.278474
ko:K03937	0.8364069999999999
ko:K03939	0.224202
ko:K03940	3.407364
ko:K03945	8.06064
ko:K03949	2.316521
ko:K03950	0.048328
ko:K03951	0.193767
ko:K03955	16.571472
ko:K03956	2.238273
ko:K03959	0.0
ko:K03961	1.145553
ko:K03962	0.22331
ko:K03964	1.261349
ko:K03969	0.251235
ko:K03972	1.453079
ko:K03973	4.792948
ko:K03975	6.332928
ko:K03976	14.691398
ko:K03977	9.764617
ko:K03978	20.103732
ko:K03979	19.52541
ko:K03980	12.126794
ko:K03981	2.206877
ko:K03984	5.807134
ko:K03985	5.002114
ko:K03989	118.793946
ko:K03990	111.868306
ko:K03993	0.972251
ko:K03994	108.53231600000001
ko:K03995	3.2500679999999997
ko:K03996	0.382048
ko:K04000	1.41036
ko:K04006	58.802801
ko:K04009	638.864464
ko:K04014	0.526999
ko:K04019	19.319528000000002
ko:K04023	0.409709
ko:K04024	0.253764
ko:K04026	3.1204650000000003
ko:K04027	9.915123
ko:K04028	2.187628
ko:K04029	3.511051
ko:K04030	0.482178
ko:K04031	6.268449
ko:K04032	3.989791
ko:K04034	1.53083
ko:K04041	6.431683
ko:K04042	6.450826
ko:K04043	24.178086
ko:K04047	4.283407
ko:K04061	3.029302
ko:K04065	0.089836
ko:K04066	11.671638
ko:K04068	14.343941000000001
ko:K04069	31.6018
ko:K04070	7.661225
ko:K04072	11.186884
ko:K04074	1.572874
ko:K04075	11.764446
ko:K04077	36.661418
ko:K04078	41.175398
ko:K04079	1536.184585
ko:K04083	7.575687
ko:K04084	8.239075
ko:K04085	9.97631
ko:K04087	2.5784279999999997
ko:K04088	1.914769
ko:K04092	1.656911
ko:K04094	8.132506
ko:K04095	2.620286
ko:K04096	21.113035999999997
ko:K04112	1.173499
ko:K04113	1.135605
ko:K04115	0.373062
ko:K04119	0.0
ko:K04127	0.418931
ko:K04129	0.546175
ko:K04131	0.546175
ko:K04133	0.546175
ko:K04135	6.198418
ko:K04136	6.198418
ko:K04137	6.198418
ko:K04138	0.194891
ko:K04139	0.194891
ko:K04140	0.194891
ko:K04144	3.982932
ko:K04148	3.982932
ko:K04153	6.198418
ko:K04160	0.167855
ko:K04173	6.052331
ko:K04176	1.017647
ko:K04177	1.017647
ko:K04178	1.017647
ko:K04179	1.017647
ko:K04180	1.017647
ko:K04183	1.017647
ko:K04202	0.121041
