KEGG_ko	anonymous_reads2
ko:K00259	146.52553
ko:K00260	13.3106
ko:K00261	47.41451
ko:K00262	340.34362
ko:K00265	181.87273
ko:K00266	294.09174
ko:K00273	32.562118999999996
ko:K00274	9.926169999999999
ko:K00275	13.98548
ko:K00278	154.18704
ko:K00281	98.31466900000001
ko:K00282	7.887219999999999
ko:K00283	107.149759
ko:K00284	172.82099
ko:K00285	15.09832
ko:K00286	255.71498
ko:K00287	122.93212000000001
ko:K00290	209.28279
ko:K00294	41.66525
ko:K00297	86.55521
ko:K00313	19.972540000000002
ko:K00318	8.72624
ko:K00324	49.33299
ko:K00325	26.451439999999998
ko:K00330	76.93969
ko:K00331	23.98689
ko:K00332	3.93317
ko:K00333	30.26414
ko:K00334	59.61101
ko:K00335	66.16524
ko:K00336	145.61786
ko:K00337	55.66125
ko:K00338	96.99159
ko:K00339	24.774520000000003
ko:K00340	58.88099
ko:K00341	80.37249
ko:K00342	30.10969
ko:K00343	39.41171
ko:K00344	5.84537
ko:K00346	136.37617
ko:K00347	83.54146
ko:K00348	47.88133
ko:K00349	31.30205
ko:K00350	30.61602
ko:K00351	34.28013
ko:K00354	4.6365
ko:K00355	30.808189999999996
ko:K00362	119.76977000000001
ko:K00364	5.13319
ko:K00366	10.9437
ko:K00374	8.09656
ko:K00375	387.20713
ko:K00380	88.31226
ko:K00381	4.872
ko:K00382	288.23614
ko:K00384	481.3251
ko:K00385	11.4966
ko:K00390	52.66121
ko:K00394	72.68866
ko:K00395	172.74873
ko:K00425	128.79501
ko:K00426	121.78327999999999
ko:K00428	26.65442
ko:K00432	60.863231
ko:K00433	14.641729999999999
ko:K00437	9.349129999999999
ko:K00441	100.77244999999999
ko:K00459	29.48501
ko:K00483	9.02399
ko:K00484	5.76271
ko:K00505	76.98519999999999
ko:K00520	35.39563
ko:K00525	141.11309
ko:K00526	68.33840000000001
ko:K00528	166.97622
ko:K00531	17.4621
ko:K00533	80.83266
ko:K00534	73.4867
ko:K00537	269.39227999999997
ko:K00547	19.59957
ko:K00548	199.941216
ko:K00549	69.98116
ko:K00554	182.876915
ko:K00556	59.07175
ko:K00558	381.78546
ko:K00560	70.00882
ko:K00563	24.51678
ko:K00564	11.51553
ko:K00566	913.949845
ko:K00567	275.21232
ko:K00568	57.01708
ko:K00571	53.53295
ko:K00574	9.06387
ko:K00575	25.10154
ko:K00588	40.52062
ko:K00590	34.71508
ko:K00595	65.86112
ko:K00598	151.22718
ko:K00600	201.981026
ko:K00602	354.92604
ko:K00603	35.01417
ko:K00604	254.55944
ko:K00605	62.623026
ko:K00606	113.77907
ko:K00609	255.19448
ko:K00610	111.14027
ko:K00611	210.31402
ko:K00612	59.28362
ko:K00613	7.99543
ko:K00615	709.829225
ko:K00616	182.89201
ko:K00620	94.85011
ko:K00625	181.87281
ko:K00626	135.57716
ko:K00627	220.76202
ko:K00632	68.7474
ko:K00633	225.896
ko:K00634	67.58017
ko:K00638	33.9453
ko:K00639	142.55588
ko:K00640	292.32892
ko:K00641	9.68137
ko:K00645	262.49944
ko:K00646	5.91102
ko:K00647	28.97897
ko:K00648	231.79505
ko:K00651	223.36739
ko:K00652	50.9061
ko:K00655	357.83285
ko:K00656	634.911522
ko:K00657	78.00132
ko:K00658	227.20344
ko:K00661	373.25014
ko:K00662	4.04752
ko:K00663	12.5068
ko:K00666	184.48345
ko:K00674	73.86587
ko:K00677	126.02175
ko:K00681	13.32364
ko:K00683	8.10694
ko:K00684	10.541540000000001
ko:K00688	406.37651
ko:K00689	17.4334
ko:K00690	27.5368
ko:K00691	164.24771
ko:K00692	3.42986
ko:K00693	21.236682000000002
ko:K00694	19.547719999999998
ko:K00697	3.88918
ko:K00700	191.20266
ko:K00702	42.95457
ko:K00703	108.69046
ko:K00705	544.87103
ko:K00712	14.284970000000001
ko:K00713	5.65761
ko:K00720	3.45535
ko:K00721	109.77271999999999
ko:K00748	96.79545
ko:K00754	4.60774
ko:K00756	7.19411
ko:K00757	226.16083
ko:K00758	7.19411
ko:K00759	257.6418
ko:K00760	188.27809
ko:K00761	642.16795
ko:K00762	243.11086999999998
ko:K00763	177.26194
ko:K00764	412.17740000000003
ko:K00765	190.00339
ko:K00766	123.67134
ko:K00767	96.033016
ko:K00768	456.95316899999995
ko:K00772	10.9579
ko:K00773	194.4231
ko:K00782	54.18947
ko:K00783	284.238896
ko:K00784	173.202309
ko:K00786	15.81465
ko:K00788	221.88606
ko:K00789	231.42134000000001
ko:K00790	249.51556
ko:K00791	220.33105
ko:K00793	108.04936000000001
ko:K00794	80.87115
ko:K00795	5.71297
ko:K00796	183.69406
ko:K00797	104.04977000000001
ko:K00798	50.73709
ko:K00800	294.615608
ko:K00801	3.76693
ko:K00805	299.59238999999997
ko:K00806	220.84895
ko:K00812	275.685437
ko:K00817	266.55861
ko:K00819	66.46182
ko:K00820	233.92092
ko:K00821	320.842931
ko:K00823	8.129919999999998
ko:K00824	4.06198
ko:K00826	360.49489
ko:K00830	20.29797
ko:K00831	181.8456
ko:K00832	20.14006
ko:K00833	58.166766
ko:K00835	11.935400000000001
ko:K00842	5.17095
ko:K00844	54.94112
ko:K00845	420.475351
ko:K00847	306.8693
ko:K00848	46.679249999999996
ko:K00849	164.46821
ko:K00850	144.85459
ko:K00851	5.1882
ko:K00852	275.44475
ko:K00853	7.812899999999999
ko:K00854	254.069586
ko:K00856	30.3426
ko:K00857	65.1979
ko:K00858	121.46624
ko:K00859	385.20532
ko:K00860	93.45043
ko:K00863	9.460080000000001
ko:K00864	348.19307000000003
ko:K00865	76.22133
ko:K00868	145.67019
ko:K00872	60.329416
ko:K00873	209.167948
ko:K00874	145.198616
ko:K00876	174.11096
ko:K00878	59.9758
ko:K00879	48.86871
ko:K00880	8.760669
ko:K00882	130.97056
ko:K00886	13.620280000000001
ko:K00887	58.079229999999995
ko:K00891	607.7523
ko:K00895	70.06657
ko:K00899	139.77701000000002
ko:K00901	125.44548
ko:K00912	71.34026
ko:K00917	26.1357
ko:K00918	8.61253
ko:K00919	463.53207999999995
ko:K00925	181.18455
ko:K00926	235.35517000000002
ko:K00927	192.13047
ko:K00928	265.81198
ko:K00929	28.44198
ko:K00930	270.48226
ko:K00931	251.32719
ko:K00936	90.64751
ko:K00937	231.78825
ko:K00939	208.62329
ko:K00940	129.66567
ko:K00941	236.66158
ko:K00942	446.055879
ko:K00943	103.26022
ko:K00945	191.01134000000002
ko:K00946	122.036766
ko:K00948	311.10294799999997
ko:K00949	127.91998
ko:K00950	134.5704
ko:K00951	234.052614
ko:K00954	219.09702000000001
ko:K00955	119.80909
ko:K00956	108.12201
ko:K00957	113.77429
ko:K00958	2.10408
ko:K00962	216.81332
ko:K00963	94.27427
ko:K00965	93.68014
ko:K00966	22.21751
ko:K00968	15.74958
ko:K00969	370.95365
ko:K00970	248.30623
ko:K00971	108.47289
ko:K00972	4.33734
ko:K00973	217.19462
ko:K00974	393.64474
ko:K00975	174.17425
ko:K00978	108.46163999999999
ko:K00979	142.62921
ko:K00980	56.68675
ko:K00981	190.82189
ko:K00982	15.41037
ko:K00983	18.13916
ko:K00986	318.560446
ko:K00989	33.07903
ko:K00990	9.91621
ko:K00991	239.34965
ko:K00992	27.8917
ko:K00995	140.14207
ko:K00996	284.891636
ko:K00997	150.38014
ko:K00999	5.45251
ko:K01000	153.95594499999999
ko:K01002	10.3418
ko:K01006	243.458966
ko:K01007	268.38438
ko:K01008	76.22234
ko:K01011	67.5365
ko:K01012	487.74651
ko:K01023	65.35300000000001
ko:K01027	10.01106
ko:K01028	13.36253
ko:K01031	4.47448
ko:K01032	5.53658
ko:K01034	4.47448
ko:K01035	5.53658
ko:K01039	15.20411
ko:K01040	17.35954
ko:K01042	96.11363
ko:K01046	4.39819
ko:K01048	81.26713000000001
ko:K01051	161.90965
ko:K01053	3.83982
ko:K01055	7.89675
ko:K01056	205.0353
ko:K01057	45.752769
ko:K01058	13.64048
ko:K01060	78.46264000000001
ko:K01066	86.86166
ko:K01067	35.62271
ko:K01070	70.00527000000001
ko:K01071	151.54751
ko:K01073	50.9162
ko:K01077	114.28597
ko:K01079	89.92296
ko:K01081	130.62133
ko:K01082	76.6909
ko:K01089	62.90486
ko:K01090	17.23817
ko:K01091	564.390076
ko:K01092	100.89685
ko:K01093	6.12165
ko:K01095	98.1396
ko:K01096	18.7408
ko:K01101	63.809439999999995
ko:K01104	419.68385
ko:K01113	15.62539
ko:K01118	70.86002
ko:K01119	187.17601
ko:K01126	404.45714
ko:K01128	5.33073
ko:K01129	254.382741
ko:K01130	501.61163
ko:K01133	2.59632
ko:K01138	35.71134
ko:K01139	82.32813
ko:K01141	4.9375
ko:K01142	235.73017000000002
ko:K01144	61.46793
ko:K01147	22.65143
ko:K01150	5.40852
ko:K01151	112.63971
ko:K01153	516.974586
ko:K01154	1328.852006
ko:K01155	87.26136
ko:K01156	101.09268
ko:K01159	157.59914
ko:K01163	69.27444
ko:K01173	155.70633
ko:K01176	312.00429
ko:K01178	17.48749
ko:K01179	149.30627
ko:K01181	47.12007
ko:K01182	237.39573
ko:K01183	30.715690000000002
ko:K01185	152.41924
ko:K01186	127.7433
ko:K01187	416.22314
ko:K01190	1235.690031
ko:K01191	55.48905
ko:K01192	226.58277
ko:K01193	130.85093
ko:K01194	4.3526
ko:K01195	72.94589
ko:K01197	73.63971000000001
ko:K01198	129.2083
ko:K01200	97.89298
ko:K01201	128.900975
ko:K01205	88.60069
ko:K01206	307.884246
ko:K01207	150.31726
ko:K01208	240.36498
ko:K01209	247.53677
ko:K01210	14.656649999999999
ko:K01214	196.24556
ko:K01215	72.89941999999999
ko:K01218	38.888180000000006
ko:K01220	47.70207
ko:K01222	102.90719999999999
ko:K01223	149.53938
ko:K01224	100.65361
ko:K01226	69.14244
ko:K01227	7.47429
ko:K01232	94.05256
ko:K01233	2.61764
ko:K01235	25.7107
ko:K01239	126.62644999999999
ko:K01241	48.327510000000004
ko:K01243	117.04474
ko:K01246	149.59996999999998
ko:K01247	16.78698
ko:K01250	39.65044
ko:K01251	54.5112
ko:K01253	11.5556
ko:K01255	59.76866
ko:K01256	60.97179
ko:K01258	286.85617
ko:K01259	36.410560000000004
ko:K01262	312.444436
ko:K01265	333.62521
ko:K01266	9.38819
ko:K01267	90.31737999999999
ko:K01270	143.543665
ko:K01271	25.673740000000002
ko:K01273	124.61044
ko:K01274	54.91579
ko:K01277	53.5839
ko:K01278	231.49752999999998
ko:K01284	175.106256
ko:K01286	153.0928
ko:K01295	37.815830000000005
ko:K01297	50.72837
ko:K01299	33.53212
ko:K01304	77.8796
ko:K01305	36.31322
ko:K01308	5.22675
ko:K01322	9.92249
ko:K01337	32.290162
ko:K01338	292.24063
ko:K01342	55.63877
ko:K01347	3.7663
ko:K01354	10.87643
ko:K01356	235.96201
ko:K01358	335.50799
ko:K01361	16.070520000000002
ko:K01364	3.31971
ko:K01372	318.35889
ko:K01387	4.68353
ko:K01389	10.81601
ko:K01409	334.18819
ko:K01414	103.91456600000001
ko:K01415	93.08598
ko:K01420	84.55698000000001
ko:K01421	252.326071
ko:K01424	330.68018
ko:K01425	81.21886
ko:K01426	29.35051
ko:K01428	15.66206
ko:K01429	20.55835
ko:K01430	53.1963
ko:K01431	11.82234
ko:K01433	81.19791000000001
ko:K01436	15.975769999999999
ko:K01438	322.14564
ko:K01439	383.35863
ko:K01442	295.10052
ko:K01443	676.31321
ko:K01444	2.990596
ko:K01447	333.23723
ko:K01448	486.80507
ko:K01449	115.78658
ko:K01457	12.84391
ko:K01460	2.90924
ko:K01462	549.34105
ko:K01463	2.51064
ko:K01464	14.431069999999998
ko:K01465	274.80946
ko:K01468	34.390319
ko:K01469	4.10025
ko:K01470	50.972049999999996
ko:K01476	52.40599
ko:K01478	74.28707
ko:K01480	134.86966999999999
ko:K01482	26.8559
ko:K01485	20.552970000000002
ko:K01486	149.05752
ko:K01487	100.51084
ko:K01488	13.2153
ko:K01489	337.40216
ko:K01491	175.29687
ko:K01493	153.96520999999998
ko:K01494	60.64284
ko:K01495	278.12214
ko:K01496	284.59411
ko:K01501	48.69123
ko:K01507	19.67446
ko:K01512	253.71882
ko:K01515	176.23808
ko:K01520	514.87102
ko:K01523	343.84706
ko:K01524	214.60194
ko:K01525	29.1042
ko:K01531	123.8436
ko:K01533	195.91304
ko:K01534	326.165816
ko:K01537	281.38034
ko:K01546	105.12237
ko:K01547	100.71003
ko:K01548	93.59192
ko:K01551	42.57893
ko:K01560	60.40099
ko:K01567	5.00469
ko:K01571	131.06992
ko:K01572	161.43205
ko:K01573	73.36591
ko:K01574	5.43665
ko:K01575	5.60087
ko:K01577	5.10455
ko:K01579	145.58866
ko:K01580	102.13174
ko:K01581	12.2629
ko:K01582	80.55778000000001
ko:K01583	80.55778000000001
ko:K01585	273.73055
ko:K01586	262.735087
ko:K01588	385.28438
ko:K01589	26.98343
ko:K01590	14.50685
ko:K01591	240.065126
ko:K01595	25.49821
ko:K01596	5.17554
ko:K01597	3.81762
ko:K01598	85.37214
ko:K01599	59.53127
ko:K01607	202.08156
ko:K01609	130.83092
ko:K01610	81.31894
ko:K01611	30.37905
ko:K01613	83.24076
ko:K01615	145.07029999999997
ko:K01619	146.66679
ko:K01620	216.3476
ko:K01621	29.08663
ko:K01623	4.75407
ko:K01624	168.12291
ko:K01625	41.70892
ko:K01626	94.92143
ko:K01627	76.11802
ko:K01628	260.80135
ko:K01629	85.38936
ko:K01630	32.2027
ko:K01633	169.68394
ko:K01634	78.12052
ko:K01639	54.9398
ko:K01643	10.8127
ko:K01644	10.6495
ko:K01646	41.7299
ko:K01647	201.26924
ko:K01649	318.45864
ko:K01652	343.75656
ko:K01653	225.53726
ko:K01654	61.47962999999999
ko:K01657	148.013937
ko:K01658	176.58034
ko:K01659	106.41427
ko:K01661	93.289359
ko:K01662	194.370918
ko:K01664	88.4873
ko:K01665	37.19991
ko:K01666	21.94554
ko:K01667	51.53457
ko:K01668	3.2848
ko:K01673	92.96052
ko:K01676	165.60579
ko:K01677	247.27814
ko:K01678	207.17088
ko:K01679	89.56818
ko:K01681	190.13055
ko:K01683	36.641799999999996
ko:K01684	29.22264
ko:K01685	58.835390000000004
ko:K01686	97.94171
ko:K01687	316.29445
ko:K01689	179.38152
ko:K01692	4.20679
ko:K01693	280.45635
ko:K01695	231.50942
ko:K01696	179.86132
ko:K01697	26.98312
ko:K01698	52.83016
ko:K01703	323.63000999999997
ko:K01704	313.927086
ko:K01706	10.8994
ko:K01707	39.51867
ko:K01708	62.36387
ko:K01709	33.63695
ko:K01710	302.96522
ko:K01711	150.262986
ko:K01712	76.94391999999999
ko:K01713	11.45967
ko:K01714	323.39932
ko:K01715	49.241910000000004
ko:K01719	22.32505
ko:K01727	28.48361
ko:K01729	21.555139999999998
ko:K01730	27.166150000000002
ko:K01733	154.66164
ko:K01734	111.46008
ko:K01735	139.223088
ko:K01736	180.66494
ko:K01737	110.43376
ko:K01738	350.57207999999997
ko:K01739	168.08146
ko:K01740	512.48941
ko:K01744	206.05431
ko:K01745	92.40559999999999
ko:K01749	34.84582
ko:K01750	50.325289999999995
ko:K01751	22.782700000000002
ko:K01752	793.67481
ko:K01754	190.17150999999998
ko:K01755	248.83841999999999
ko:K01756	296.8753
ko:K01759	422.16347
ko:K01760	178.40004
ko:K01761	7.82898
ko:K01768	29.16433
ko:K01770	165.083026
ko:K01772	19.62407
ko:K01775	656.62631
ko:K01776	201.25814
ko:K01778	213.33356999999998
ko:K01779	10.69319
ko:K01783	342.93326
ko:K01784	423.76873
ko:K01785	256.34466
ko:K01787	164.64064
ko:K01788	117.14325
ko:K01790	175.66015
ko:K01791	223.71771
ko:K01792	24.30276
ko:K01795	2.04096
ko:K01802	501.22065
ko:K01803	418.7527
ko:K01804	57.246676
ko:K01805	30.11808
ko:K01807	37.29732
ko:K01808	424.252929
ko:K01809	110.27579
ko:K01810	376.839499
ko:K01811	159.25502
ko:K01812	127.8989
ko:K01813	69.062641
ko:K01814	655.71588
ko:K01815	42.55862
ko:K01816	15.52104
ko:K01817	192.155241
ko:K01818	177.83925999999997
ko:K01821	35.1317
ko:K01823	16.7102
ko:K01829	9.63003
ko:K01834	150.10639
ko:K01835	335.567258
ko:K01838	3.33391
ko:K01839	41.484790000000004
ko:K01840	229.62057
ko:K01841	5.09955
ko:K01843	67.28058
ko:K01844	5.72903
ko:K01845	70.08136
ko:K01847	203.22349
ko:K01854	114.502858
ko:K01857	4.92479
ko:K01858	11.64951
ko:K01866	144.63923
ko:K01867	205.97398
ko:K01868	166.64188
ko:K01869	226.080576
ko:K01870	243.34763
ko:K01872	338.76289
ko:K01873	192.9322
ko:K01874	295.992626
ko:K01875	333.50414
ko:K01876	314.76272
ko:K01878	68.2836
ko:K01879	65.13429
ko:K01880	182.58625
ko:K01881	260.23065
ko:K01883	163.18685
ko:K01885	385.26256
ko:K01886	80.239109
ko:K01887	331.20072
ko:K01889	459.34485
ko:K01890	152.392995
ko:K01892	136.5814
ko:K01893	330.47672
ko:K01894	6.86465
ko:K01895	89.88936
ko:K01897	584.07676
ko:K01902	142.05005
ko:K01903	275.63732000000005
ko:K01910	9.89626
ko:K01911	61.29161
ko:K01912	163.271
ko:K01914	65.66552
ko:K01915	506.681816
ko:K01918	133.95150999999998
ko:K01919	41.73417
ko:K01921	340.69685
ko:K01923	187.20657
ko:K01924	312.00029
ko:K01925	166.63216
ko:K01926	153.37793
ko:K01928	213.60013500000002
ko:K01929	553.8545799999999
ko:K01933	270.4938
ko:K01934	142.91454
ko:K01935	67.81882999999999
ko:K01937	226.56133499999999
ko:K01938	509.26378
ko:K01939	215.840706
ko:K01940	240.62814
ko:K01941	42.84039
ko:K01945	164.02885
ko:K01947	5.56787
ko:K01950	110.376705
ko:K01951	221.27727
ko:K01952	439.56801
ko:K01953	84.96262
ko:K01955	363.256777
ko:K01956	97.1443
ko:K01958	13.35601
ko:K01960	262.11597
ko:K01961	291.344776
ko:K01962	229.74271
ko:K01963	215.67672
ko:K01965	214.82158600000002
ko:K01966	121.525
ko:K01971	61.68494
ko:K01972	339.42844
ko:K01974	10.0917
ko:K01975	33.87805
ko:K01989	176.564
ko:K01990	1854.456536
ko:K01991	134.96611
ko:K01992	2146.474601
ko:K01993	177.16615000000002
ko:K01995	114.80348
ko:K01996	113.78005
ko:K01997	91.16263000000001
ko:K01998	106.89115
ko:K01999	116.494942
ko:K02000	85.79118
ko:K02001	30.86887
ko:K02002	51.110260000000004
ko:K02003	1281.712436
ko:K02004	1968.84544
ko:K02005	441.98941
ko:K02006	80.29111
ko:K02007	66.12416999999999
ko:K02008	52.950829999999996
ko:K02009	56.05521
ko:K02010	153.12379
ko:K02011	68.45669
ko:K02012	70.08757
ko:K02013	621.17875
ko:K02014	678.00087
ko:K02015	343.34637
ko:K02016	369.81624
ko:K02017	480.33071
ko:K02018	35.66039
ko:K02019	120.7163
ko:K02020	91.57239
ko:K02021	4.84258
ko:K02022	12.99195
ko:K02025	610.830952
ko:K02026	589.54254
ko:K02027	804.6969300000001
ko:K02028	473.64344
ko:K02029	623.59317
ko:K02030	727.00763
ko:K02031	428.83019
ko:K02032	148.42702
ko:K02033	219.50283
ko:K02034	315.07227
ko:K02035	542.34223
ko:K02036	367.44637
ko:K02037	364.60769999999997
ko:K02038	183.52821
ko:K02039	247.04554000000002
ko:K02040	393.40832
ko:K02041	6.4329
ko:K02042	34.081509999999994
ko:K02044	79.32093
ko:K02045	25.07085
ko:K02046	4.63854
ko:K02047	3.20464
ko:K02048	5.49573
ko:K02049	680.91479
ko:K02050	588.08582
ko:K02051	209.74744
ko:K02052	84.14011
ko:K02053	32.29057
ko:K02054	35.78415
ko:K02055	124.23052999999999
ko:K02056	212.38061
ko:K02057	243.12150599999998
ko:K02058	83.09335
ko:K02065	60.80456
ko:K02066	52.3454
ko:K02067	67.03603
ko:K02068	30.58182
ko:K02069	28.64132
ko:K02071	116.03891
ko:K02072	105.42755
ko:K02073	137.7056
ko:K02074	17.66948
ko:K02075	28.47843
ko:K02076	35.4893
ko:K02077	25.44936
ko:K02078	1292.586986
ko:K02080	3.48797
ko:K02081	54.29405
ko:K02082	47.1995
ko:K02083	14.4681
ko:K02086	14.58778
ko:K02099	6.8828499999999995
ko:K02100	132.22004
ko:K02103	4.027628
ko:K02108	264.9654
ko:K02109	251.01723
ko:K02110	805.988306
ko:K02111	189.67206000000002
ko:K02112	298.59413
ko:K02113	198.62162999999998
ko:K02114	414.73715
ko:K02115	231.971859
ko:K02116	13.8801
ko:K02117	129.87982
ko:K02118	131.12178
ko:K02119	31.42679
ko:K02120	67.872
ko:K02121	119.67773
ko:K02122	145.32483000000002
ko:K02123	263.13295999999997
ko:K02124	238.166536
ko:K02160	48.51293
ko:K02168	61.47361
ko:K02169	71.706498
ko:K02171	115.42715
ko:K02172	243.36388999999997
ko:K02182	35.33632
ko:K02188	42.73098
ko:K02189	54.46254
ko:K02190	252.81824
ko:K02191	28.042099999999998
ko:K02193	74.02235999999999
ko:K02194	62.99596
ko:K02195	62.128699999999995
ko:K02196	45.8094
ko:K02197	25.01854
ko:K02198	154.61722
ko:K02199	7.16274
ko:K02200	11.43055
ko:K02203	15.45975
ko:K02204	297.4275
ko:K02217	284.20175
ko:K02221	132.6396
ko:K02224	493.56573
ko:K02226	116.41984
ko:K02227	621.89333
ko:K02230	82.95288
ko:K02231	418.63145
ko:K02232	159.18160999999998
ko:K02233	456.13819
ko:K02236	11.214
ko:K02237	285.17756
ko:K02238	228.60612600000002
ko:K02241	3.54268
ko:K02242	34.40055
ko:K02250	31.3075
ko:K02278	19.32362
ko:K02279	77.32421
ko:K02280	17.83561
ko:K02282	37.63779
ko:K02283	226.84998000000002
ko:K02291	10.0535
ko:K02302	85.752275
ko:K02303	81.699895
ko:K02304	534.3246300000001
ko:K02313	220.92967
ko:K02314	417.46886
ko:K02315	242.32854999999998
ko:K02316	480.59702999999996
ko:K02334	29.10282
ko:K02335	226.71152999999998
ko:K02337	297.6632
ko:K02338	224.51949
ko:K02339	7.59124
ko:K02340	198.26602
ko:K02341	168.0668
ko:K02342	244.34882
ko:K02343	308.93877
ko:K02346	379.8798
ko:K02348	15.0393
ko:K02352	3.54631
ko:K02355	417.234771
ko:K02356	224.71037
ko:K02357	234.11219
ko:K02358	453.99368
ko:K02359	28.28295
ko:K02361	88.39809
ko:K02371	234.38029
ko:K02372	89.07977000000001
ko:K02377	56.07102
ko:K02379	19.70268
ko:K02380	23.80991
ko:K02385	66.6694
ko:K02387	14.80467
ko:K02388	38.579568
ko:K02389	33.43862
ko:K02390	50.208818
ko:K02392	59.56691
ko:K02395	20.677889999999998
ko:K02396	35.08228
ko:K02397	22.28963
ko:K02398	32.7224
ko:K02400	27.38677
ko:K02401	25.495910000000002
ko:K02404	3.8294
ko:K02405	16.60441
ko:K02406	78.35288
ko:K02407	22.90268
ko:K02408	32.73574
ko:K02409	26.19445
ko:K02410	16.27315
ko:K02411	10.75797
ko:K02412	32.303615
ko:K02413	14.8034
ko:K02414	8.00867
ko:K02415	3.56967
ko:K02416	22.8018
ko:K02417	17.53099
ko:K02418	30.484180000000002
ko:K02419	25.10232
ko:K02420	91.0978
ko:K02421	24.741780000000002
ko:K02422	19.18542
ko:K02424	3.70729
ko:K02426	93.72548
ko:K02427	39.97788
ko:K02428	359.757296
ko:K02429	222.54074
ko:K02431	10.4358
ko:K02433	241.50062
ko:K02434	396.3824
ko:K02435	469.99314
ko:K02437	69.66844
ko:K02438	112.0442
ko:K02440	83.51312
ko:K02441	4.56198
ko:K02443	12.046289999999999
ko:K02444	2.75371
ko:K02445	65.08887
ko:K02446	10.929
ko:K02450	60.553329999999995
ko:K02453	8.62594
ko:K02454	20.06063
ko:K02455	10.7507
ko:K02456	36.39425
ko:K02457	4.25988
ko:K02458	3.86014
ko:K02469	391.869006
ko:K02470	372.48448
ko:K02471	13.881160000000001
ko:K02472	50.26686
ko:K02473	48.54742
ko:K02474	84.673
ko:K02475	2.4005
ko:K02477	210.96248
ko:K02478	5.49601
ko:K02481	178.45771
ko:K02483	138.27584
ko:K02484	104.42787999999999
ko:K02487	4.52551
ko:K02492	106.79386
ko:K02493	279.5433
ko:K02499	109.21626
ko:K02500	203.74164
ko:K02501	255.05713
ko:K02502	153.76508
ko:K02503	228.46880000000002
ko:K02506	11.214
ko:K02507	11.6953
ko:K02517	74.53786
ko:K02518	1287.93527
ko:K02519	280.628299
ko:K02520	320.56311
ko:K02521	4.61996
ko:K02523	80.85565
ko:K02527	102.67484999999999
ko:K02528	194.98557
ko:K02529	1189.0088
ko:K02530	8.33872
ko:K02532	18.84279
ko:K02535	13.5626
ko:K02536	119.32728
ko:K02538	54.866029999999995
ko:K02548	77.5062
ko:K02549	22.87315
ko:K02551	71.90212
ko:K02552	96.32268
ko:K02556	13.37711
ko:K02557	61.64916
ko:K02558	22.113300000000002
ko:K02560	4.895
ko:K02563	166.12717
ko:K02564	185.63154
