KEGG_ko	anonymous_reads1
ko:K00232	35.851374
ko:K00234	27.019054
ko:K00235	3.770223
ko:K00237	1.26562
ko:K00239	9.09095
ko:K00240	3.758371
ko:K00241	6.799144
ko:K00243	10.801927000000001
ko:K00244	19.512319
ko:K00245	0.541533
ko:K00246	0.381411
ko:K00248	2.8153699999999997
ko:K00251	7.97129
ko:K00252	0.206522
ko:K00253	16.80378
ko:K00254	17.042233
ko:K00255	3.2523799999999996
ko:K00259	14.813907
ko:K00260	0.705108
ko:K00261	3.815038
ko:K00262	14.931837
ko:K00265	9.956516
ko:K00266	17.552948999999998
ko:K00273	0.35559799999999997
ko:K00274	0.213323
ko:K00275	10.545621
ko:K00277	3.059591
ko:K00278	5.847167
ko:K00280	3.059591
ko:K00281	6.1157010000000005
ko:K00282	0.503031
ko:K00283	4.505524
ko:K00284	8.287801
ko:K00285	0.334407
ko:K00286	37.417651
ko:K00287	13.326344
ko:K00288	5.228581
ko:K00289	0.6994480000000001
ko:K00290	13.777469
ko:K00294	8.966506
ko:K00297	11.83679
ko:K00310	1.152647
ko:K00312	0.778224
ko:K00313	3.605149
ko:K00315	0.0
ko:K00318	0.180919
ko:K00323	0.787129
ko:K00324	1.695279
ko:K00325	3.094844
ko:K00330	2.579976
ko:K00331	1.337569
ko:K00332	0.314336
ko:K00333	6.366094
ko:K00334	4.388646
ko:K00335	5.20944
ko:K00336	8.808074999999999
ko:K00337	7.576472
ko:K00338	5.477992
ko:K00339	2.115533
ko:K00340	1.5505520000000002
ko:K00341	6.675667000000001
ko:K00342	3.908887
ko:K00343	2.002828
ko:K00344	0.351716
ko:K00346	1.5504580000000001
ko:K00347	1.583254
ko:K00348	2.951634
ko:K00349	2.466186
ko:K00350	1.687222
ko:K00351	2.373024
ko:K00354	0.263059
ko:K00355	1.35146
ko:K00357	1.7172830000000001
ko:K00362	0.153939
ko:K00364	0.240759
ko:K00366	0.687868
ko:K00374	0.196014
ko:K00375	20.689173
ko:K00380	1.251514
ko:K00381	0.256615
ko:K00382	15.994382
ko:K00384	25.672045999999998
ko:K00385	0.71145
ko:K00390	4.108889
ko:K00394	5.403008
ko:K00395	15.088521
ko:K00411	0.148484
ko:K00412	0.786375
ko:K00416	3.6103
ko:K00418	2.81864
ko:K00419	0.0
ko:K00425	5.996677999999999
ko:K00426	7.613821
ko:K00428	1.052265
ko:K00432	9.524657999999999
ko:K00433	1.355482
ko:K00437	1.0325250000000001
ko:K00441	7.48074
ko:K00458	0.0
ko:K00459	4.056575
ko:K00460	0.0
ko:K00471	3.54485
ko:K00472	12.664797
ko:K00473	8.644604
ko:K00474	1.32892
ko:K00477	3.2028489999999996
ko:K00483	0.652933
ko:K00484	0.208294
ko:K00488	2.425515
ko:K00490	0.0
ko:K00504	7.86417
ko:K00505	2.490378
ko:K00506	5.318616
ko:K00509	0.607062
ko:K00510	1.50442
ko:K00513	28.181062
ko:K00520	2.238705
ko:K00522	17.871264
ko:K00525	15.565858
ko:K00526	2.73352
ko:K00528	9.339254
ko:K00531	1.57711
ko:K00533	19.783089
ko:K00534	3.13981
ko:K00537	9.763254
ko:K00541	1.25533
ko:K00542	4.456313
ko:K00543	7.75382
ko:K00547	1.891893
ko:K00548	19.031115
ko:K00549	2.8901310000000002
ko:K00552	2.906572
ko:K00554	13.174524
ko:K00556	3.3414989999999998
ko:K00558	20.338886
ko:K00560	4.848633
ko:K00562	1.25533
ko:K00563	2.7247070000000004
ko:K00564	0.931358
ko:K00565	5.628551000000001
ko:K00566	33.116666
ko:K00567	19.862552
ko:K00568	1.1961410000000001
ko:K00569	0.880509
ko:K00571	5.157736
ko:K00573	121.685232
ko:K00574	1.563488
ko:K00575	1.330701
ko:K00587	9.198379
ko:K00588	6.033566
ko:K00590	4.143693
ko:K00591	15.016912
ko:K00595	3.823155
ko:K00597	4.974602
ko:K00598	2.274682
ko:K00600	4.882128
ko:K00602	16.822567
ko:K00603	2.582665
ko:K00604	13.893217
ko:K00605	6.044713
ko:K00606	5.095871
ko:K00609	14.242878000000001
ko:K00610	5.466447
ko:K00611	11.348645
ko:K00612	0.293811
ko:K00613	10.307949
ko:K00615	51.027452
ko:K00616	20.225023
ko:K00620	6.158205
ko:K00624	4.005051
ko:K00625	14.240509
ko:K00626	16.308407000000003
ko:K00627	17.298002
ko:K00628	0.805432
ko:K00631	0.701986
ko:K00632	4.22207
ko:K00633	16.150255
ko:K00634	4.541734
ko:K00637	0.508813
ko:K00638	1.81199
ko:K00639	6.215895
ko:K00640	18.016288
ko:K00641	0.426681
ko:K00643	0.692913
ko:K00645	21.16356
ko:K00646	0.367361
ko:K00647	9.0996
ko:K00648	17.861201
ko:K00649	2.353241
ko:K00650	1.0655
ko:K00651	7.760508
ko:K00652	4.338314
ko:K00653	34.196303
ko:K00654	31.632876000000003
ko:K00655	16.033763
ko:K00656	30.265339
ko:K00657	10.48343
ko:K00658	18.179813
ko:K00659	3.192146
ko:K00661	26.436903
ko:K00662	0.999852
ko:K00663	0.549712
ko:K00665	58.381763
ko:K00666	8.211748
ko:K00669	4.480249
ko:K00674	2.5632960000000002
ko:K00677	2.8690759999999997
ko:K00681	8.357688
ko:K00682	5.09703
ko:K00683	0.81816
ko:K00684	0.556874
ko:K00688	28.337129
ko:K00689	0.692956
ko:K00690	3.384637
ko:K00691	10.143215
ko:K00692	0.245792
ko:K00693	4.964576
ko:K00694	1.842525
ko:K00697	2.426092
ko:K00699	6.133917
ko:K00700	14.402191
ko:K00702	4.246659
ko:K00703	5.561624
ko:K00705	30.259946
ko:K00709	1.8782130000000001
ko:K00710	23.063167
ko:K00712	1.018307
ko:K00713	0.361233
ko:K00714	0.780477
ko:K00715	0.841113
ko:K00716	0.297538
ko:K00718	1.6044960000000001
ko:K00719	0.164798
ko:K00720	1.122454
ko:K00721	2.214154
ko:K00722	0.834653
ko:K00726	1.001854
ko:K00728	4.714472
ko:K00729	0.618463
ko:K00731	0.247879
ko:K00733	1.6404429999999999
ko:K00734	4.156722
ko:K00735	0.0
ko:K00736	1.98416
ko:K00737	0.0
ko:K00738	8.222682
ko:K00742	5.409847
ko:K00746	0.0
ko:K00747	2.890494
ko:K00748	3.40527
ko:K00750	7014.391722
ko:K00752	2.081764
ko:K00753	0.297538
ko:K00754	1.691048
ko:K00756	0.592786
ko:K00757	10.011019
ko:K00758	0.592786
ko:K00759	10.946771
ko:K00760	11.681344
ko:K00761	35.185301
ko:K00762	16.942546
ko:K00763	9.39091
ko:K00764	29.562103
ko:K00765	10.03331
ko:K00766	6.939842
ko:K00767	5.881356
ko:K00768	31.921351
ko:K00772	1.779894
ko:K00773	11.702447
ko:K00774	2.8614189999999997
ko:K00775	0.230851
ko:K00778	0.189744
ko:K00779	0.189744
ko:K00780	1.16891
ko:K00781	0.53762
ko:K00782	3.708415
ko:K00783	12.886553
ko:K00784	9.971348
ko:K00786	0.143077
ko:K00787	25.49594
ko:K00788	11.529487
ko:K00789	12.371646
ko:K00790	12.1872
ko:K00791	13.077975
ko:K00793	5.3029150000000005
ko:K00794	5.74722
ko:K00795	0.240725
ko:K00796	7.092409
ko:K00797	12.440402
ko:K00798	1.742401
ko:K00799	310.497226
ko:K00800	19.446982000000002
ko:K00801	3.554691
ko:K00802	0.405
ko:K00803	5.942378000000001
ko:K00804	0.278169
ko:K00805	13.225081000000001
ko:K00806	12.428684
ko:K00807	1.53134
ko:K00812	18.489902999999998
ko:K00814	8.437041
ko:K00815	2.16593
ko:K00816	5.834628
ko:K00817	17.784583
ko:K00819	8.480359
ko:K00820	15.145888
ko:K00821	16.249644
ko:K00823	0.858502
ko:K00824	0.27387
ko:K00826	7.380445
ko:K00830	0.8592639999999999
ko:K00831	8.798985
ko:K00832	1.242429
ko:K00833	2.597037
ko:K00835	0.248682
ko:K00842	0.31191
ko:K00844	41.192352
ko:K00845	28.443732999999998
ko:K00847	22.79042
ko:K00848	2.190678
ko:K00849	18.691526
ko:K00850	8.321466000000001
ko:K00851	0.467761
ko:K00852	14.801803
ko:K00853	0.768175
ko:K00854	17.941603
ko:K00856	1.71045
ko:K00857	20.908804999999997
ko:K00858	52.413574
ko:K00859	27.952151
ko:K00860	6.989592
ko:K00861	0.787129
ko:K00863	1.2545920000000002
ko:K00864	16.416584
ko:K00865	5.594549
ko:K00868	27.706184
ko:K00869	39.013366
ko:K00871	429.297683
ko:K00872	4.308633
ko:K00873	19.000359
ko:K00874	14.625446
ko:K00876	22.677435
ko:K00878	3.2978050000000003
ko:K00879	2.328195
ko:K00880	0.677497
ko:K00882	10.889076000000001
ko:K00884	0.803869
ko:K00886	1.6578089999999999
ko:K00887	3.9328469999999998
ko:K00888	2.31754
ko:K00889	87.066672
ko:K00891	22.034087
ko:K00895	3.782379
ko:K00898	10.757739999999998
ko:K00899	7.5073170000000005
ko:K00901	19.276963
ko:K00902	0.8823190000000001
ko:K00905	5.079979
ko:K00907	54.886638
ko:K00909	2.9454190000000002
ko:K00910	1.22199
ko:K00911	19.130231
ko:K00912	2.45804
ko:K00913	3.4171240000000003
ko:K00917	1.68146
ko:K00918	0.246474
ko:K00919	25.272486
ko:K00921	74.98953
ko:K00922	49.259062
ko:K00923	0.827555
ko:K00925	11.189186
ko:K00926	8.194538
ko:K00927	22.13419
ko:K00928	15.062749
ko:K00929	4.714256
ko:K00930	13.340884
ko:K00931	13.476791
ko:K00933	100.636254
ko:K00936	5.089136
ko:K00937	15.695644
ko:K00939	13.875059
ko:K00940	12.420315
ko:K00941	13.935960999999999
ko:K00942	17.451494
ko:K00943	9.407799
ko:K00944	0.0
ko:K00945	13.025482
ko:K00946	3.85849
ko:K00948	15.925182
ko:K00949	6.178935
ko:K00950	6.500164
ko:K00951	23.957774
ko:K00954	10.497543
ko:K00955	6.1638020000000004
ko:K00956	5.899709
ko:K00957	11.17802
ko:K00958	1.340134
ko:K00962	18.546704
ko:K00963	8.862739000000001
ko:K00965	7.35515
ko:K00966	1.07165
ko:K00967	1.866771
ko:K00968	0.935835
ko:K00969	28.737941
ko:K00970	9.433471
ko:K00971	11.231067
ko:K00972	0.134214
ko:K00973	7.345484
ko:K00974	13.399808
ko:K00975	6.828176
ko:K00978	2.327492
ko:K00979	10.811914
ko:K00980	3.285545
ko:K00981	15.269421
ko:K00982	1.205765
ko:K00983	5.090772
ko:K00986	8.439624
ko:K00989	2.090966
ko:K00990	0.6148199999999999
ko:K00991	16.868961
ko:K00992	1.73994
ko:K00995	17.058277
ko:K00996	22.439188
ko:K00997	10.958414
ko:K00999	0.929191
ko:K01000	8.227633
ko:K01002	0.616652
ko:K01006	24.172219000000002
ko:K01007	11.696177
ko:K01008	3.832167
ko:K01011	4.9871039999999995
ko:K01012	16.80343
ko:K01014	10.242273
ko:K01015	2.581359
ko:K01016	12.803363000000001
ko:K01017	1.4775449999999999
ko:K01020	0.22031499999999998
ko:K01022	0.22031499999999998
ko:K01023	3.5221850000000003
ko:K01024	0.111446
ko:K01025	18.222303
ko:K01027	0.473714
ko:K01028	0.70765
ko:K01031	0.192327
ko:K01032	0.281387
ko:K01034	0.192327
ko:K01035	0.281387
ko:K01039	0.8362850000000001
ko:K01040	0.7913889999999999
ko:K01042	3.7505949999999997
ko:K01044	5.710799
ko:K01045	0.677268
ko:K01046	0.6717679999999999
ko:K01047	1.844165
ko:K01048	6.388414
ko:K01049	5.710799
ko:K01050	5.710799
ko:K01051	8.590486
ko:K01053	1.7548089999999998
ko:K01055	0.793643
ko:K01056	10.764222
ko:K01057	2.311719
ko:K01058	0.84219
ko:K01060	6.958004
ko:K01061	4.90782
ko:K01063	5.710799
ko:K01064	0.869991
ko:K01066	2.670461
ko:K01067	1.964906
ko:K01068	3.192146
ko:K01070	4.932306
ko:K01071	9.990551
ko:K01073	2.43574
ko:K01074	2.4961830000000003
ko:K01077	8.427009
ko:K01079	2.326829
ko:K01081	25.514633
ko:K01082	4.952102
ko:K01084	1.25861
ko:K01089	2.657011
ko:K01090	0.682884
ko:K01091	30.055547
ko:K01092	36.840358
ko:K01093	0.294309
ko:K01095	2.760707
ko:K01096	0.974827
ko:K01099	9.774650999999999
ko:K01101	3.712234
ko:K01102	0.128921
ko:K01104	22.943241999999998
ko:K01107	1.41945
ko:K01110	0.6276630000000001
ko:K01113	0.369912
ko:K01115	16.019552
ko:K01118	4.859878
ko:K01119	7.632315
ko:K01124	4.691776
ko:K01126	28.184781
ko:K01128	0.355369
ko:K01129	17.054235000000002
ko:K01130	20.285196
ko:K01133	0.614812
ko:K01135	0.907521
ko:K01136	144.085627
ko:K01138	2.508283
ko:K01139	15.606626
ko:K01141	0.327736
ko:K01142	9.40939
ko:K01144	2.758363
ko:K01147	2.065902
ko:K01150	0.317054
ko:K01151	7.378566
ko:K01153	26.192022
ko:K01154	117.511421
ko:K01155	7.156123
ko:K01156	6.208839
ko:K01159	10.726225
ko:K01163	7.434653
ko:K01164	1.64137
ko:K01173	6.7772749999999995
ko:K01176	36.487787
ko:K01178	1.171246
ko:K01179	7.057558
ko:K01181	4.9553590000000005
ko:K01182	10.531023
ko:K01183	1.930566
ko:K01185	12.913067
ko:K01186	17.017806
ko:K01187	32.333355
ko:K01190	63.972987
ko:K01191	4.5130930000000005
ko:K01192	11.692129999999999
ko:K01193	8.284295
ko:K01194	0.19444
ko:K01195	63.550156
ko:K01197	32.875109
ko:K01198	5.91767
ko:K01200	6.334075
ko:K01201	6.516054
ko:K01202	3.74998
ko:K01203	4.998984999999999
ko:K01205	4.923087
ko:K01206	22.317533
ko:K01207	11.436317
ko:K01208	11.116654
ko:K01209	14.704107
ko:K01210	0.982791
ko:K01214	4.92703
ko:K01215	1.637264
ko:K01217	1.6002109999999998
ko:K01218	1.075005
ko:K01220	1.216941
ko:K01222	3.7743189999999998
ko:K01223	4.405794
ko:K01224	5.770569999999999
ko:K01226	2.007917
ko:K01227	11.068359000000001
ko:K01228	2.828679
ko:K01230	0.976382
ko:K01231	4.069056
ko:K01232	3.115343
ko:K01233	0.163516
ko:K01235	2.487125
ko:K01239	3.258366
ko:K01241	1.438679
ko:K01242	0.0
ko:K01243	5.0157799999999995
ko:K01246	13.566989
ko:K01247	1.428934
ko:K01250	2.978725
ko:K01251	12.994473
ko:K01253	0.782541
ko:K01254	3.66614
ko:K01255	2.584602
ko:K01256	2.862192
ko:K01258	14.633187
ko:K01259	3.377024
ko:K01260	0.0
ko:K01262	21.441987
ko:K01265	26.892797
ko:K01266	0.583793
ko:K01267	4.245431
ko:K01270	13.175647
ko:K01271	7.439426000000001
ko:K01273	9.038078
ko:K01274	3.198594
ko:K01277	8.418316
ko:K01278	24.391754
ko:K01280	0.1847
ko:K01283	20.853863
ko:K01284	10.311314
ko:K01285	0.046175
ko:K01286	10.614370000000001
ko:K01291	18.680502
ko:K01292	1.98217
ko:K01294	1.98217
ko:K01295	2.673263
ko:K01297	1.468142
ko:K01298	18.680502
ko:K01299	2.7226529999999998
ko:K01300	18.680502
ko:K01301	1.4394209999999998
ko:K01302	0.0
ko:K01304	4.580595
ko:K01305	0.40081500000000003
ko:K01308	0.197925
ko:K01310	0.48350299999999996
ko:K01311	6.3841
ko:K01312	12.418235
ko:K01313	2.61962
ko:K01314	0.7948660000000001
ko:K01315	0.228604
ko:K01316	2.83891
ko:K01319	31.611359
ko:K01320	0.0
ko:K01321	0.330722
ko:K01322	1.4441039999999998
ko:K01324	7.170776
ko:K01325	3.503663
ko:K01328	1.9507839999999999
ko:K01329	31.611359
ko:K01332	20.26523
ko:K01335	20.26523
ko:K01337	1.524854
ko:K01338	30.180695
ko:K01342	0.539621
ko:K01343	1.9507839999999999
ko:K01344	0.0
ko:K01346	6.3841
ko:K01347	0.218753
ko:K01349	0.0
ko:K01351	1.092053
ko:K01353	31.611359
ko:K01354	0.590867
ko:K01356	13.610275
ko:K01357	2.543
ko:K01358	18.891796
ko:K01359	0.0
ko:K01361	0.483898
ko:K01363	2.43035
ko:K01364	0.51698
ko:K01367	152.207763
ko:K01369	9.507632000000001
ko:K01372	14.012809
ko:K01377	0.7374820000000001
ko:K01379	4.929151
ko:K01382	4.595911999999999
ko:K01387	0.326425
ko:K01389	15.673396
ko:K01392	9.560286
ko:K01393	9.560286
ko:K01395	2.426985
ko:K01398	2.3561010000000002
ko:K01402	0.314652
ko:K01409	23.25957
ko:K01411	2.70947
ko:K01412	2.274639
ko:K01414	10.798364
ko:K01415	4.554643
ko:K01420	5.40141
ko:K01421	9.942238
ko:K01424	20.7144
ko:K01425	4.112101
ko:K01426	5.598215
ko:K01428	1.428488
ko:K01429	2.7199619999999998
ko:K01430	2.4719749999999996
ko:K01431	0.360179
ko:K01432	3.592867
ko:K01433	0.505664
ko:K01436	1.199222
ko:K01437	1.429005
ko:K01438	13.859399999999999
ko:K01439	22.62215
ko:K01441	1.31465
ko:K01442	18.401924
ko:K01443	64.01122099999999
ko:K01444	1.595406
ko:K01447	15.506095
ko:K01448	33.420549
ko:K01449	6.662901
ko:K01456	0.480204
ko:K01457	0.8048470000000001
ko:K01460	0.216955
ko:K01462	26.352531
ko:K01463	1.332881
ko:K01464	3.211547
ko:K01465	12.382936
ko:K01468	2.414411
ko:K01469	0.240352
ko:K01470	6.787806000000001
ko:K01476	3.055287
ko:K01478	3.184749
ko:K01480	15.968061
ko:K01481	69.172581
ko:K01482	5.559552
ko:K01485	1.23364
ko:K01486	5.93877
ko:K01487	5.134834
ko:K01488	2.175043
ko:K01489	18.951561
ko:K01490	0.149813
ko:K01491	17.441494
ko:K01493	10.34224
ko:K01494	3.7157530000000003
ko:K01495	6.315509
ko:K01496	15.006134999999999
ko:K01501	1.1279970000000001
ko:K01507	7.540037
ko:K01509	11.90114
ko:K01512	17.007982
ko:K01515	6.844574
ko:K01518	0.204939
ko:K01520	55.906316
ko:K01523	15.901092
ko:K01524	14.052458999999999
ko:K01525	1.69423
ko:K01527	16.309848
ko:K01528	5.911943
ko:K01530	59.218826
ko:K01531	5.609545
ko:K01533	16.628789
ko:K01534	15.957489
ko:K01537	28.914646
ko:K01539	2.479282
ko:K01541	1.7835299999999998
ko:K01542	17.36754
ko:K01543	0.614817
ko:K01544	1.7835299999999998
ko:K01546	4.24795
ko:K01547	5.159662
ko:K01548	6.1012249999999995
ko:K01551	5.734933
ko:K01557	3.447902
ko:K01560	5.891977
ko:K01565	9.292731
ko:K01567	0.157699
ko:K01571	6.038538
ko:K01572	10.652474
ko:K01573	6.258011000000001
ko:K01574	0.354124
ko:K01575	0.354593
ko:K01577	0.316168
ko:K01579	9.559413
ko:K01580	28.930875999999998
ko:K01581	1.352726
ko:K01582	4.402898
ko:K01583	4.402898
ko:K01585	14.770026
ko:K01586	9.37683
ko:K01587	24.016692
ko:K01588	16.541701
ko:K01589	1.810141
ko:K01590	0.464502
ko:K01591	14.263258
ko:K01593	92.74278
ko:K01594	0.329597
ko:K01595	0.994043
ko:K01596	1.994646
ko:K01597	0.350968
ko:K01598	5.096798
ko:K01599	5.033594
ko:K01607	11.969266000000001
ko:K01609	8.717634
ko:K01610	7.481343
ko:K01611	3.004265
ko:K01613	5.163983
ko:K01615	11.455714
ko:K01619	9.998758
ko:K01620	21.880819
ko:K01621	1.097623
ko:K01623	5.221343
ko:K01624	11.958449
ko:K01625	0.932577
ko:K01626	4.511469
ko:K01627	2.37092
ko:K01628	7.294021000000001
ko:K01629	3.150553
ko:K01630	2.1046
ko:K01633	8.834391
ko:K01634	6.6744889999999995
ko:K01639	3.771808
ko:K01640	4.21499
ko:K01641	0.696161
ko:K01643	0.693002
ko:K01644	0.485046
ko:K01646	2.60907
ko:K01647	13.127677
ko:K01649	19.216199
ko:K01652	19.319955
ko:K01653	8.684292
ko:K01654	2.739536
ko:K01657	12.755575
ko:K01658	9.029969
ko:K01659	1.032961
ko:K01661	8.069568
ko:K01662	12.66373
ko:K01664	5.3076929999999996
ko:K01665	3.808468
ko:K01666	3.2989620000000004
ko:K01667	2.519695
ko:K01668	4.098015
ko:K01672	303.555889
ko:K01673	3.701655
ko:K01674	0.550589
ko:K01676	8.469954
ko:K01677	8.46372
ko:K01678	11.012412000000001
ko:K01679	13.589739999999999
ko:K01681	28.353753
ko:K01683	2.062122
ko:K01684	1.6685150000000002
ko:K01685	2.036088
ko:K01686	9.870938
ko:K01687	15.039797
ko:K01689	32.93526
ko:K01692	0.090855
ko:K01693	10.201242
ko:K01695	12.317994
ko:K01696	15.129816
ko:K01697	1.5497610000000002
ko:K01698	4.802291
ko:K01703	21.881240000000002
ko:K01704	18.868728
ko:K01706	0.701699
ko:K01707	2.700394
ko:K01708	1.2043940000000002
ko:K01709	1.5785859999999998
ko:K01710	12.086141999999999
ko:K01711	12.808489999999999
ko:K01712	4.994966
ko:K01713	0.6840900000000001
ko:K01714	25.843178
ko:K01715	3.562213
ko:K01719	3.477582
ko:K01724	2.890349
ko:K01727	1.584603
ko:K01729	1.6774229999999999
ko:K01730	1.811365
ko:K01733	8.993259
ko:K01734	9.344943
ko:K01735	11.402652999999999
ko:K01736	10.405399000000001
ko:K01737	7.775956
ko:K01738	18.825125
ko:K01739	13.413884000000001
ko:K01740	15.484696999999999
ko:K01744	16.056555000000003
ko:K01745	8.76924
ko:K01749	1.8367010000000001
ko:K01750	2.258723
ko:K01751	1.205323
ko:K01752	64.13845099999999
ko:K01754	15.270344999999999
ko:K01755	15.994423
ko:K01756	15.303191
ko:K01758	1.20155
ko:K01759	17.632876
ko:K01760	16.219776
ko:K01761	2.75122
ko:K01764	6.247268
ko:K01768	8.769519
ko:K01769	0.0
ko:K01770	12.2463
ko:K01772	5.314193
ko:K01775	31.834292
ko:K01776	14.314508
ko:K01778	10.740176
ko:K01779	1.093003
ko:K01783	24.757088
ko:K01784	29.784925
ko:K01785	17.742658
ko:K01787	6.044844
ko:K01788	8.448690000000001
ko:K01790	10.959266
ko:K01791	14.754856
ko:K01792	1.494245
ko:K01794	1.67258
ko:K01795	0.163159
ko:K01802	13.370039
ko:K01803	20.808545
ko:K01804	7.357033
ko:K01805	4.9088
ko:K01807	3.543171
ko:K01808	16.556497
ko:K01809	5.656861
ko:K01810	23.269019
ko:K01811	32.698205
ko:K01812	3.9042
ko:K01813	2.648952
ko:K01814	34.403769000000004
ko:K01815	7.7819199999999995
ko:K01816	1.772746
ko:K01817	10.880647
ko:K01818	11.100738
ko:K01821	4.74088
ko:K01823	1.1084640000000001
ko:K01824	0.534869
ko:K01827	5.318616
ko:K01829	0.615681
ko:K01832	0.6998770000000001
ko:K01834	45.914268
ko:K01835	25.528533
ko:K01836	0.269288
ko:K01837	0.943955
ko:K01838	1.928758
ko:K01839	7.385949
ko:K01840	11.644091
ko:K01841	0.265564
ko:K01843	2.9819750000000003
ko:K01844	0.515891
ko:K01845	3.585915
ko:K01847	50.381809
ko:K01854	9.108359
ko:K01855	2.823095
ko:K01857	0.362473
ko:K01858	0.816871
ko:K01866	15.16166
ko:K01867	13.681468
ko:K01868	22.138823000000002
ko:K01869	17.197581
ko:K01870	14.28882
ko:K01872	421.269226
ko:K01873	40.477818
ko:K01874	16.321925
ko:K01875	48.72390800000001
ko:K01876	22.877122
ko:K01878	6.380307
ko:K01879	4.337171
ko:K01880	11.616386
ko:K01881	11.62878
ko:K01883	10.385553
ko:K01885	26.355067
ko:K01886	6.035153
ko:K01887	23.356501
ko:K01889	16.61209
ko:K01890	13.452293000000001
ko:K01892	12.675969
ko:K01893	42.418879000000004
ko:K01894	0.287448
ko:K01895	12.57312
ko:K01896	13.453411000000001
ko:K01897	44.625694
ko:K01900	13.777642
ko:K01902	8.940164
ko:K01903	12.163247
ko:K01907	1.993695
ko:K01908	28.275592
ko:K01910	0.648457
ko:K01911	5.864299
ko:K01912	12.703355
ko:K01914	6.723267
ko:K01915	21.585874
ko:K01918	6.125117
ko:K01919	2.258179
ko:K01921	16.983523
ko:K01922	0.0
ko:K01923	14.794288
ko:K01924	17.290051
ko:K01925	9.669776
ko:K01926	8.355131
ko:K01928	18.704707
ko:K01929	16.86731
ko:K01930	2.832223
ko:K01931	0.355282
ko:K01933	9.764804999999999
ko:K01934	9.323396
ko:K01935	4.554719
ko:K01937	17.34132
ko:K01938	14.704047000000001
ko:K01939	13.457886
ko:K01940	25.244556
ko:K01941	4.916102
ko:K01942	5.78412
ko:K01945	8.700576
ko:K01946	1.4022890000000001
ko:K01947	0.352504
ko:K01950	19.824269
ko:K01951	16.803093
ko:K01952	26.458609
ko:K01953	13.936552
ko:K01955	25.943949
ko:K01956	9.811581
ko:K01958	4.686248
ko:K01960	6.310215
ko:K01961	14.565835
ko:K01962	19.698975
ko:K01963	20.009087
ko:K01965	15.718303
ko:K01966	15.238427
ko:K01969	3.05058
ko:K01971	4.175216000000001
ko:K01972	20.431203
