X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.987609652114206	0.961798176790585	0.953400425829932	0.953400425829932	0.999676728170043	0.999977643419235	0.999402400155085	0.99951610748141
0.990856248371453	0.97802230580155	0.921582808033567	0.921582808033567	0.993997030928473	0.972174274440769	0.999999988568808	0.991188439503104
0.950962210523307	0.995463112474887	0.974840026406688	0.974840026406688	0.618615136930159	1	0.313492163828205	0.358738623096333
0.983131095236961	0.922151040408848	0.896261291529427	0.896261291529427	0.996908134640929	0.985610110471222	1	0.995452887513683
1	1	0.997814934635193	0.997814934635193	0.96688436678458	0.995799307862952	0.94196290622897	0.950823597423052
0.472205911262688	0.944327684610937	0.988488419892269	0.988488419892269	0.998655411741789	0.993708559635614	0.999996439455926	0.998016412859147
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
