X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.893935303247193	0.401900100902454	0.777686060776429	0.777686060776429	0.996053183620515	0.998565987039811	0.993426591137117	0.994185607010735
0.91281583335888	0.722237627882775	0.507296862894999	0.507296862894999	0.992626604802678	0.966164075396989	0.999999994556575	0.989231313248684
0.568342488055867	0.930878722431494	0.952958336160443	0.952958336160443	0.688116500349595	0.999950807377843	0.438607984799607	0.489019128488155
0.890852767718755	0	0.477589171629382	0.477589171629382	0.998911640235755	0.994891543060585	0.999999908550466	0.998393238988017
0.994697188477331	0.973539794134363	0.990358814229207	0.990358814229207	0.970646001396747	0.996646694029571	0.94841836097841	0.956453811978406
0	0.435557543563562	0.977043080076602	0.977043080076602	0.999217074931113	0.996316181450509	0.999996835737241	0.998841781895199
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
