X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.987609652114206	0.961798176790585	0.903069180732811	0.903069180732811	0.999608801172813	0.999665603349435	0.999401085023686	0.999416308837425
0.990856248371453	0.97802230580155	0.838357568758517	0.838357568758517	0.983711759041922	0.925191976833858	0.999999994556575	0.976199622171424
0.950962210523307	0.995463112474887	0.935788259211782	0.935788259211782	0.618523413982079	0.999998278426731	0.313327564464451	0.358562279395412
0.983131095236961	0.922151040408848	0.806262500539656	0.806262500539656	0.995057901025786	0.977079153234779	1	0.992743865062365
1	1	0.990352692195995	0.990352692195995	0.967089410667901	0.996780166509836	0.94195952096317	0.951124641883784
0.472205911262688	0.944327684610937	0.980574317053383	0.980574317053383	0.997303552784211	0.987455660887474	0.999996381755624	0.996033915258067
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
