X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.987609652114206	0.961798176790585	0.912880224931537	0.912880224931537	0.999399707326679	0.999961991987214	0.999400901035932	0.999509931941534
0.990856248371453	0.97802230580155	0.88312036380269	0.88312036380269	0.996951267712603	0.9921105282055	0.99999999346789	0.997512939728944
0.950962210523307	0.995463112474887	0.981704413815893	0.981704413815893	0.313323014657923	0.999999738815148	0.31331884736419	0.358553296468794
0.983131095236961	0.922151040408848	0.83182624446301	0.83182624446301	0.999020436414158	0.997439270695505	1	0.999200567520473
1	1	0.995129368424158	0.995129368424158	0.941836889725576	0.999639215254105	0.941961014638898	0.952011453498047
0.472205911262688	0.944327684610937	0.990881845596232	0.990881845596232	0.999468225850737	0.998603103373131	0.999996333309145	0.999565974810391
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
