X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.987609652114206	0.961798176790585	0.891897807879173	0.891897807879173	0.999675952169105	0.999977439807388	0.999401085023686	0.999514969063425
0.990856248371453	0.97802230580155	0.819383171198978	0.819383171198978	0.993847943184562	0.971487601211061	0.999999994556575	0.990970270272072
0.950962210523307	0.995463112474887	0.952081473541023	0.952081473541023	0.618523690995664	1	0.313327564464451	0.358562678419359
0.983131095236961	0.922151040408848	0.772004868174982	0.772004868174982	0.996904619350627	0.98559385382054	1	0.99544773219539
1	1	0.990251769270737	0.990251769270737	0.966882904902842	0.995801287812633	0.94195952096317	0.950821389016577
0.472205911262688	0.944327684610937	0.981940681775852	0.981940681775852	0.998655039769398	0.993706981292747	0.999996381755624	0.99801586631187
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
