X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.893935303247193	0.401900100902454	0.979627430849272	0.979627430849272	0.996063032723624	0.998573964411542	0.993441231772101	0.994200107843109
0.91281583335888	0.722237627882775	0.935103327794264	0.935103327794264	0.992214482377298	0.964257885160138	1	0.988626941270385
0.568342488055867	0.930878722431494	0.990212191274032	0.990212191274032	0.688098239226955	0.999951470169509	0.438574915450415	0.488985401633377
0.890852767718755	0	0.94318062731463	0.94318062731463	0.998907582410113	0.994872654902311	0.999999945565753	0.99838728562183
0.994697188477331	0.973539794134363	0.9984447024606	0.9984447024606	0.970676064023924	0.996655947836948	0.948468945090809	0.956498694618487
0	0.435557543563562	0.996522476732762	0.996522476732762	0.999216235422693	0.996313381436562	0.99999640733972	0.998840546609485
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
