X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.893935303247193	0.401900100902454	0.827692263755734	0.827692263755734	0.993441838849083	1	0.993421180917341	0.994634165025729
0.91281583335888	0.722237627882775	0.543792709306629	0.543792709306629	0.99989700961506	0.999699095391883	0.99999999346789	0.999915829053342
0.568342488055867	0.930878722431494	0.928239492083638	0.928239492083638	0.439262192702305	1	0.43861694739832	0.489040528257938
0.890852767718755	0	0.518421213118535	0.518421213118535	0.999943781363	0.999828053306031	0.999996812330515	0.999954042039261
0.994697188477331	0.973539794134363	0.989504459478596	0.989504459478596	0.920145951200132	0.999981085161553	0.914762529591885	0.929309105144365
0	0.435557543563562	0.973459996376786	0.973459996376786	0.999943781363	0.999828053306031	0.999996812330515	0.999954042039261
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
