X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.893935303247193	0.401900100902454	0.994968444511429	0.994968444511429	0.998733734611302	0.987140051291369	0.993492372202501	0.990617083423777
0.91281583335888	0.722237627882775	0.966454473061938	0.966454473061938	0.986561943354091	0.720845325895575	1	0.906804487819661
0.568342488055867	0.930878722431494	0.989330885052158	0.989330885052158	0.937629043686533	0.999550941795363	0.438684544934515	0.488994987983736
0.890852767718755	0	0.981639955899952	0.981639955899952	0.998026682837647	0.954499201848582	0.999999727828767	0.985514438068307
0.994697188477331	0.973539794134363	0.999056539286208	0.999056539286208	0.992989622638637	0.970238386362915	0.948299476583691	0.948073942958683
0	0.435557543563562	0.997120645592769	0.997120645592769	0.998579271715135	0.967214260367118	0.999996461773967	0.989554507537576
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
