X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1
0.893935303247193	0.401900100902454	0.903173088044387	0.903173088044387	0.993433092961649	1	0.993419636617763	0.994632902190477
0.91281583335888	0.722237627882775	0.781200358218912	0.781200358218912	0.999822275825494	0.999506675175676	0.99999999346789	0.999854933911103
0.568342488055867	0.930878722431494	0.956998378174062	0.956998378174062	0.43856691037703	1	0.438560970485104	0.488983423398844
0.890852767718755	0	0.761417944196994	0.761417944196994	0.999930984303089	0.999787288810107	0.999999899840986	0.999943662084482
0.994697188477331	0.973539794134363	0.99438666947951	0.99438666947951	0.948431889449515	0.999988535950922	0.948423402678336	0.957497680839941
0	0.435557543563562	0.987068115577831	0.987068115577831	0.99994451744495	0.999830323929176	0.999996749186789	0.999954709449025
1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0
